Time,f_elec,f_flex,f_frac,f_grad,crack_length,,,
717,-5481.4,-147.01,966.97,129,49.5,,,
718,-5476.6,-147.45,968.8,129.21,49.5,,,
719,-5471.7,-147.87,970.56,129.42,49.5,,,
720,-5466.7,-148.29,972.24,129.63,49.5,,,
721,-5461.5,-148.74,973.85,129.84,49.5,,,
722,-5456.2,-149.23,975.39,130.05,49.5,,,
723,-5450.7,-149.75,976.84,130.26,49.5,,,
724,-5445.1,-150.32,978.21,130.47,50,,,
725,-5439.3,-150.91,979.49,130.68,50,,,
726,-5433.2,-151.52,980.67,130.89,50,,,
727,-5427,-152.14,981.75,131.1,50,,,
728,-5420.6,-152.74,982.72,131.31,50,,,
729,-5413.9,-153.32,983.59,131.52,50,,,
730,-5407,-153.86,984.35,131.73,50,,,
731,-5400,-154.37,985.02,131.93,50,,,
732,-5392.8,-154.83,985.61,132.13,50,,,
733,-5385.6,-155.22,986.13,132.33,50,,,
734,-5378.3,-155.55,986.58,132.53,50,,,
735,-5371.1,-155.78,986.97,132.73,50,,,
736,-5364,-155.93,987.31,132.92,50,,,
737,-5357,-155.97,987.6,133.11,50,,,
738,-5350.1,-155.92,987.87,133.3,50,,,
739,-5343.4,-155.78,988.11,133.48,50,,,
740,-5337,-155.57,988.33,133.65,50,,,
741,-5330.8,-155.3,988.54,133.82,50,,,
742,-5324.9,-154.97,988.74,133.98,50.5,,,
743,-5319.3,-154.6,988.94,134.13,50.5,,,
744,-5314,-154.2,989.13,134.28,50.5,,,
745,-5309,-153.77,989.33,134.41,50.5,,,
746,-5304.2,-153.32,989.54,134.54,50.5,,,
747,-5299.7,-152.86,989.74,134.66,50.5,,,
748,-5295.4,-152.38,989.96,134.78,50.5,,,
749,-5291.3,-151.9,990.17,134.88,50.5,,,
750,-5287.7,-150.59,990.36,134.99,50.5,,,
751,-5284.2,-150.11,990.53,135.11,50.5,,,
752,-5280.7,-149.75,990.76,135.21,50.5,,,
753,-5277.4,-149.46,990.99,135.31,50.5,,,
754,-5274.2,-149.18,991.22,135.4,50.5,,,
755,-5271.1,-148.9,991.47,135.48,50.5,,,
756,-5268.1,-148.61,991.73,135.56,50.5,,,
757,-5265.3,-148.32,992,135.63,50.5,,,
758,-5262.6,-148.03,992.3,135.69,50.5,,,
759,-5260,-147.75,992.61,135.74,51,,,
760,-5257.5,-147.46,992.95,135.78,51,,,
761,-5255.1,-147.19,993.31,135.82,51,,,
762,-5252.8,-146.92,993.7,135.84,51,,,
763,-5250.6,-146.67,994.12,135.86,51,,,
764,-5248.5,-146.43,994.57,135.86,51,,,
765,-5246.4,-146.19,995.06,135.86,51,,,
766,-5244.5,-145.97,995.57,135.84,51,,,
767,-5242.6,-145.76,996.13,135.82,51,,,
768,-5240.8,-145.55,996.72,135.78,51,,,
769,-5239,-145.35,997.35,135.74,51,,,
770,-5237.4,-145.15,998.02,135.68,51,,,
771,-5235.7,-144.95,998.73,135.62,51,,,
772,-5234.2,-144.74,999.49,135.54,51,,,
773,-5232.7,-144.53,1000.3,135.46,51,,,
774,-5231.3,-144.31,1001.1,135.37,51,,,
775,-5229.9,-144.07,1002,135.27,51,,,
776,-5228.5,-143.82,1003,135.16,51.5,,,
777,-5227.2,-143.55,1004,135.05,51.5,,,
778,-5226,-143.25,1005,134.94,51.5,,,
779,-5224.8,-142.93,1006.1,134.82,51.5,,,
780,-5223.6,-142.59,1007.2,134.69,51.5,,,
781,-5222.5,-142.21,1008.4,134.56,51.5,,,
782,-5221.4,-141.81,1009.5,134.43,51.5,,,
783,-5220.3,-141.38,1010.8,134.3,51.5,,,
784,-5219.3,-140.92,1012,134.17,51.5,,,
785,-5218.2,-141.24,1014.2,134.05,51.5,,,
786,-5217,-141.9,1016.3,133.93,51.5,,,
787,-5215.8,-142.44,1018.2,133.82,51.5,,,
788,-5214.7,-142.94,1020,133.72,51.5,,,
789,-5213.6,-143.41,1021.8,133.62,51.5,,,
790,-5212.6,-143.88,1023.5,133.53,51.5,,,
791,-5211.5,-144.36,1025.1,133.44,51.5,,,
792,-5210.5,-144.87,1026.6,133.35,51.5,,,
793,-5209.5,-145.39,1028.1,133.27,52,,,
794,-5208.5,-145.93,1029.4,133.19,52,,,
795,-5207.5,-146.45,1030.6,133.12,52,,,
796,-5206.5,-146.95,1031.6,133.05,52,,,
797,-5205.6,-147.42,1032.6,132.98,52,,,
798,-5204.7,-147.83,1033.4,132.92,52,,,
799,-5203.7,-148.2,1034.1,132.86,52,,,
800,-5202.8,-148.5,1034.8,132.8,52,,,
801,-5201.9,-148.73,1035.3,132.75,52,,,
802,-5201.1,-148.88,1035.8,132.69,52,,,
803,-5200.2,-148.92,1036.2,132.64,52,,,
804,-5199.3,-148.86,1036.5,132.59,52,,,
805,-5198.5,-148.68,1036.9,132.55,52,,,
806,-5197.7,-148.4,1037.1,132.5,52,,,
807,-5196.9,-148.03,1037.4,132.45,52,,,
808,-5196.1,-147.58,1037.6,132.41,52,,,
809,-5195.3,-147.07,1037.8,132.36,52.5,,,
810,-5194.5,-146.5,1038,132.31,52.5,,,
811,-5193.7,-145.9,1038.2,132.26,52.5,,,
812,-5193,-145.28,1038.4,132.22,52.5,,,
813,-5192.2,-144.63,1038.7,132.17,52.5,,,
814,-5191.4,-143.98,1038.9,132.11,52.5,,,
815,-5190.7,-143.32,1039.1,132.06,52.5,,,
816,-5190,-142.66,1039.3,132.01,52.5,,,
817,-5189.2,-141.99,1039.6,131.95,52.5,,,
818,-5188.5,-140.81,1039.7,131.94,52.5,,,
819,-5187.6,-140.21,1039.9,131.91,52.5,,,
820,-5186.7,-139.79,1040.2,131.88,52.5,,,
821,-5185.7,-139.43,1040.4,131.85,52.5,,,
822,-5184.7,-139.08,1040.7,131.82,52.5,,,
823,-5183.6,-138.74,1040.9,131.79,52.5,,,
824,-5182.6,-138.41,1041.2,131.76,52.5,,,
825,-5181.6,-138.09,1041.5,131.73,52.5,,,
826,-5180.6,-137.78,1041.9,131.7,53,,,
827,-5179.6,-137.48,1042.2,131.67,53,,,
828,-5178.5,-137.2,1042.6,131.63,53,,,
829,-5177.5,-136.93,1043,131.6,53,,,
830,-5176.5,-136.67,1043.5,131.57,53,,,
831,-5175.4,-136.42,1043.9,131.54,53,,,
832,-5174.4,-136.19,1044.5,131.5,53,,,
833,-5173.4,-135.96,1045,131.47,53,,,
834,-5172.3,-135.73,1045.6,131.43,53,,,
835,-5171.3,-135.51,1046.3,131.39,53,,,
836,-5170.3,-135.28,1047,131.35,53,,,
837,-5169.3,-135.05,1047.7,131.3,53,,,
838,-5168.3,-134.81,1048.5,131.25,53,,,
839,-5167.3,-134.56,1049.3,131.2,53,,,
840,-5166.3,-134.3,1050.2,131.15,53,,,
841,-5165.3,-134.03,1051.2,131.09,53,,,
842,-5164.3,-133.74,1052.2,131.04,53.5,,,
843,-5163.4,-133.42,1053.2,130.97,53.5,,,
844,-5162.4,-133.08,1054.3,130.91,53.5,,,
845,-5161.5,-132.72,1055.5,130.84,53.5,,,
846,-5160.6,-132.33,1056.7,130.76,53.5,,,
847,-5159.6,-131.9,1057.9,130.69,53.5,,,
848,-5158.7,-131.45,1059.2,130.61,53.5,,,
849,-5157.8,-130.97,1060.5,130.53,53.5,,,
850,-5157,-130.34,1062.2,130.45,53.5,,,
851,-5155.8,-131.38,1064.5,130.38,53.5,,,
852,-5154.6,-132.14,1066.6,130.31,53.5,,,
853,-5153.4,-132.8,1068.6,130.25,53.5,,,
854,-5152.2,-133.41,1070.5,130.19,53.5,,,
855,-5151,-134.02,1072.3,130.13,53.5,,,
856,-5149.8,-134.64,1074,130.08,53.5,,,
857,-5148.6,-135.29,1075.6,130.02,53.5,,,
858,-5147.4,-135.99,1077.1,129.97,54,,,
859,-5146.2,-136.7,1078.5,129.91,54,,,
860,-5144.9,-137.43,1079.7,129.86,54,,,
861,-5143.7,-138.15,1080.8,129.81,54,,,
862,-5142.5,-138.86,1081.8,129.76,54,,,
863,-5141.2,-139.53,1082.6,129.7,54,,,
864,-5140,-140.18,1083.3,129.66,54,,,
865,-5138.7,-140.77,1083.9,129.61,54,,,
866,-5137.5,-141.31,1084.4,129.56,54,,,
867,-5136.2,-141.76,1084.9,129.51,54,,,
868,-5135,-142.11,1085.2,129.47,54,,,
869,-5133.7,-142.36,1085.5,129.42,54,,,
870,-5132.5,-142.49,1085.8,129.38,54,,,
871,-5131.3,-142.53,1086.1,129.34,54,,,
872,-5130.1,-142.48,1086.3,129.3,54,,,
873,-5128.8,-142.35,1086.5,129.27,54.5,,,
874,-5127.6,-142.17,1086.7,129.23,54.5,,,
875,-5126.4,-141.94,1086.9,129.2,54.5,,,
876,-5125.2,-141.67,1087.1,129.16,54.5,,,
877,-5124,-141.38,1087.3,129.13,54.5,,,
878,-5122.9,-141.06,1087.5,129.1,54.5,,,
879,-5121.7,-140.73,1087.7,129.07,54.5,,,
880,-5120.5,-140.37,1088,129.04,54.5,,,
881,-5119.3,-140.01,1088.2,129.02,54.5,,,
882,-5118.3,-138.95,1088.3,129.03,54.5,,,
883,-5116.9,-138.68,1088.6,129.04,54.5,,,
884,-5115.4,-138.55,1088.8,129.04,54.5,,,
885,-5114,-138.46,1089,129.04,54.5,,,
886,-5112.5,-138.37,1089.3,129.04,54.5,,,
887,-5111,-138.28,1089.6,129.05,54.5,,,
888,-5109.5,-138.18,1089.9,129.05,54.5,,,
889,-5108,-138.09,1090.2,129.06,55,,,
890,-5106.5,-138,1090.5,129.07,55,,,
891,-5104.9,-137.91,1090.9,129.08,55,,,
892,-5103.4,-137.82,1091.3,129.09,55,,,
893,-5101.9,-137.73,1091.8,129.1,55,,,
894,-5100.4,-137.65,1092.2,129.12,55,,,
895,-5098.9,-137.55,1092.8,129.13,55,,,
896,-5097.3,-137.45,1093.3,129.15,55,,,
897,-5095.8,-137.33,1093.9,129.16,55,,,
898,-5094.3,-137.2,1094.6,129.18,55,,,
899,-5092.8,-137.04,1095.3,129.19,55,,,
900,-5091.2,-136.85,1096.1,129.21,55,,,
901,-5089.7,-136.64,1096.9,129.23,55,,,
902,-5088.2,-136.38,1097.7,129.25,55,,,
903,-5086.7,-136.09,1098.7,129.27,55,,,
904,-5085.1,-135.77,1099.6,129.29,55,,,
905,-5083.6,-135.39,1100.7,129.32,55.5,,,
906,-5082.1,-134.98,1101.8,129.34,55.5,,,
907,-5080.6,-134.52,1103,129.36,55.5,,,
908,-5079.1,-134.01,1104.2,129.38,55.5,,,
909,-5077.6,-133.45,1105.5,129.4,55.5,,,
910,-5076.2,-132.85,1106.8,129.41,55.5,,,
911,-5074.7,-132.2,1108.2,129.43,55.5,,,
912,-5073.2,-131.52,1109.5,129.44,55.5,,,
913,-5071.8,-131.24,1111.5,129.46,55.5,,,
914,-5070,-132.14,1113.9,129.49,55.5,,,
915,-5068.2,-132.78,1116.1,129.51,55.5,,,
916,-5066.4,-133.33,1118.2,129.54,55.5,,,
917,-5064.7,-133.83,1120.2,129.57,55.5,,,
918,-5062.9,-134.34,1122.1,129.59,55.5,,,
919,-5061.1,-134.87,1123.8,129.61,55.5,,,
920,-5059.3,-135.45,1125.4,129.62,56,,,
921,-5057.5,-136.07,1126.9,129.63,56,,,
922,-5055.7,-136.72,1128.2,129.63,56,,,
923,-5053.9,-137.38,1129.4,129.63,56,,,
924,-5052.1,-138.04,1130.4,129.62,56,,,
925,-5050.3,-138.71,1131.3,129.6,56,,,
926,-5048.5,-139.37,1132,129.57,56,,,
927,-5046.6,-140.01,1132.6,129.53,56,,,
928,-5044.8,-140.62,1133.2,129.49,56,,,
929,-5043,-141.18,1133.6,129.44,56,,,
930,-5041.1,-141.66,1134,129.38,56,,,
931,-5039.3,-142.06,1134.3,129.32,56,,,
932,-5037.4,-142.37,1134.5,129.25,56,,,
933,-5035.6,-142.62,1134.7,129.18,56,,,
934,-5033.7,-142.8,1135,129.1,56,,,
935,-5031.9,-142.95,1135.1,129.01,56.5,,,
936,-5030,-143.07,1135.3,128.93,56.5,,,
937,-5028.2,-143.18,1135.5,128.84,56.5,,,
938,-5026.4,-143.28,1135.7,128.74,56.5,,,
939,-5024.6,-143.39,1135.9,128.65,56.5,,,
940,-5022.8,-143.49,1136.1,128.56,56.5,,,
941,-5021,-143.6,1136.4,128.46,56.5,,,
942,-5019.2,-143.72,1136.6,128.36,56.5,,,
943,-5017.7,-142.96,1136.8,128.29,56.5,,,
944,-5015.7,-143.08,1137,128.23,56.5,,,
945,-5013.7,-143.4,1137.2,128.16,56.5,,,
946,-5011.6,-143.78,1137.4,128.09,56.5,,,
947,-5009.4,-144.18,1137.7,128.02,56.5,,,
948,-5007.3,-144.59,1138,127.96,56.5,,,
949,-5005.2,-145,1138.3,127.89,56.5,,,
950,-5003.1,-145.42,1138.6,127.83,57,,,
951,-5001,-145.85,1138.9,127.78,57,,,
952,-4998.9,-146.29,1139.3,127.73,57,,,
953,-4996.8,-146.73,1139.7,127.68,57,,,
954,-4994.7,-147.17,1140.2,127.63,57,,,
955,-4992.6,-147.6,1140.7,127.59,57,,,
956,-4990.5,-148.02,1141.3,127.55,57,,,
957,-4988.5,-148.4,1141.9,127.52,57,,,
958,-4986.5,-148.75,1142.5,127.49,57,,,
959,-4984.4,-149.06,1143.2,127.47,57,,,
960,-4982.5,-149.31,1144,127.45,57,,,
961,-4980.5,-149.49,1144.8,127.43,57,,,
962,-4978.5,-149.62,1145.7,127.42,57,,,
963,-4976.6,-149.66,1146.6,127.42,57,,,
964,-4974.6,-149.63,1147.7,127.42,57,,,
965,-4972.7,-149.52,1148.7,127.42,57.5,,,
966,-4970.8,-149.31,1149.9,127.43,57.5,,,
967,-4968.9,-149.02,1151.1,127.45,57.5,,,
968,-4967,-148.62,1152.4,127.47,57.5,,,
969,-4965,-148.13,1153.8,127.49,57.5,,,
970,-4963.1,-147.55,1155.2,127.52,57.5,,,
971,-4961.2,-146.87,1156.6,127.55,57.5,,,
972,-4959.3,-146.1,1158.1,127.59,57.5,,,
973,-4957.5,-145.4,1160,127.63,57.5,,,
974,-4955.1,-146.48,1162.6,127.69,57.5,,,
975,-4952.8,-147.16,1165,127.76,57.5,,,
976,-4950.5,-147.67,1167.3,127.84,57.5,,,
977,-4948.1,-148.07,1169.4,127.93,57.5,,,
978,-4945.8,-148.41,1171.4,128.01,57.5,,,
979,-4943.4,-148.74,1173.3,128.1,57.5,,,
980,-4941,-149.07,1175,128.19,58,,,
981,-4938.6,-149.4,1176.5,128.27,58,,,
982,-4936.2,-149.72,1177.8,128.35,58,,,
983,-4933.7,-150.03,1179,128.43,58,,,
984,-4931.3,-150.32,1180,128.49,58,,,
985,-4928.9,-150.59,1180.8,128.55,58,,,
986,-4926.4,-150.85,1181.5,128.6,58,,,
987,-4924,-151.07,1182.1,128.64,58,,,
988,-4921.6,-151.24,1182.6,128.67,58,,,
989,-4919.1,-151.34,1183,128.68,58,,,
990,-4916.7,-151.36,1183.3,128.69,58,,,
991,-4914.3,-151.3,1183.5,128.68,58,,,
992,-4911.9,-151.19,1183.8,128.66,58,,,
993,-4909.6,-151.03,1184,128.62,58,,,
994,-4907.2,-150.85,1184.2,128.58,58.5,,,
995,-4904.8,-150.67,1184.4,128.52,58.5,,,
996,-4902.4,-150.5,1184.6,128.45,58.5,,,
997,-4900.1,-150.37,1184.7,128.36,58.5,,,
998,-4897.7,-150.27,1184.9,128.27,58.5,,,
999,-4895.3,-150.21,1185.2,128.17,58.5,,,
1000,-4893,-150.19,1185.4,128.05,58.5,,,
1001,-4890.6,-150.21,1185.6,127.93,58.5,,,
1002,-4888.5,-149.19,1185.7,127.84,58.5,,,
1003,-4885.8,-149.34,1185.9,127.73,58.5,,,
1004,-4883.1,-149.73,1186.1,127.61,58.5,,,
1005,-4880.3,-150.2,1186.3,127.47,58.5,,,
1006,-4877.4,-150.74,1186.5,127.34,58.5,,,
1007,-4874.6,-151.32,1186.8,127.19,58.5,,,
1008,-4871.7,-151.96,1187.1,127.04,59,,,
1009,-4868.8,-152.65,1187.4,126.88,59,,,
1010,-4866,-153.39,1187.7,126.72,59,,,
1011,-4863.1,-154.17,1188.1,126.56,59,,,
1012,-4860.3,-154.98,1188.6,126.39,59,,,
1013,-4857.4,-155.81,1189,126.22,59,,,
1014,-4854.6,-156.65,1189.6,126.05,59,,,
1015,-4851.8,-157.49,1190.2,125.88,59,,,
1016,-4849.1,-158.31,1190.8,125.71,59,,,
1017,-4846.4,-159.11,1191.5,125.55,59,,,
1018,-4843.7,-159.86,1192.3,125.38,59,,,
1019,-4841.1,-160.57,1193.2,125.23,59,,,
1020,-4838.5,-161.22,1194.1,125.07,59,,,
1021,-4835.9,-161.8,1195.1,124.93,59,,,
1022,-4833.4,-162.3,1196.2,124.79,59.5,,,
1023,-4831,-162.71,1197.3,124.65,59.5,,,
1024,-4828.6,-163.04,1198.6,124.52,59.5,,,
1025,-4826.2,-163.26,1199.9,124.4,59.5,,,
1026,-4823.9,-163.39,1201.3,124.29,59.5,,,
1027,-4821.6,-163.41,1202.7,124.19,59.5,,,
1028,-4819.3,-163.33,1204.2,124.09,59.5,,,
1029,-4817.1,-163.17,1205.8,124,59.5,,,
1030,-4815,-162.92,1207.4,123.92,59.5,,,
1031,-4812.5,-164.11,1210.2,123.86,59.5,,,
1032,-4809.9,-165.58,1212.8,123.81,59.5,,,
1033,-4807.3,-166.86,1215.3,123.77,59.5,,,
1034,-4804.7,-168.02,1217.6,123.74,59.5,,,
1035,-4802.1,-169.1,1219.8,123.72,59.5,,,
1036,-4799.6,-170.15,1221.7,123.7,60,,,
1037,-4797.1,-171.16,1223.5,123.69,60,,,
1038,-4794.6,-172.15,1225.1,123.68,60,,,
1039,-4792,-173.09,1226.5,123.68,60,,,
1040,-4789.5,-173.98,1227.7,123.67,60,,,
1041,-4787.1,-174.82,1228.6,123.66,60,,,
1042,-4784.6,-175.6,1229.4,123.65,60,,,
1043,-4782.1,-176.31,1230.1,123.64,60,,,
1044,-4779.6,-176.94,1230.6,123.63,60,,,
1045,-4777.2,-177.44,1231.1,123.61,60,,,
1046,-4774.7,-177.8,1231.4,123.58,60,,,
1047,-4772.2,-178.01,1231.7,123.55,60,,,
1048,-4769.7,-178.08,1231.9,123.52,60,,,
1049,-4767.2,-178.04,1232.2,123.48,60,,,
1050,-4764.8,-177.92,1232.4,123.43,60.5,,,
1051,-4762.3,-177.73,1232.6,123.38,60.5,,,
1052,-4759.7,-177.51,1232.8,123.32,60.5,,,
1053,-4757.2,-177.25,1233,123.25,60.5,,,
1054,-4754.7,-176.99,1233.2,123.18,60.5,,,
1055,-4752.1,-176.71,1233.4,123.11,60.5,,,
1056,-4749.6,-176.42,1233.6,123.03,60.5,,,
1057,-4747,-176.13,1233.8,122.94,60.5,,,
1058,-4744.8,-174.73,1234,122.89,60.5,,,
1059,-4741.9,-174.77,1234.2,122.83,60.5,,,
1060,-4739,-175.1,1234.4,122.75,60.5,,,
1061,-4736.1,-175.45,1234.7,122.67,60.5,,,
1062,-4733.1,-175.78,1234.9,122.58,60.5,,,
1063,-4730.1,-176.08,1235.2,122.49,60.5,,,
1064,-4727.1,-176.38,1235.5,122.4,61,,,
1065,-4724.1,-176.7,1235.9,122.3,61,,,
1066,-4721.1,-177.03,1236.2,122.2,61,,,
1067,-4718.1,-177.39,1236.7,122.1,61,,,
1068,-4715.2,-177.77,1237.2,121.99,61,,,
1069,-4712.2,-178.17,1237.7,121.88,61,,,
1070,-4709.3,-178.58,1238.3,121.77,61,,,
1071,-4706.5,-179,1238.9,121.65,61,,,
1072,-4703.6,-179.42,1239.7,121.54,61,,,
1073,-4700.8,-179.82,1240.5,121.42,61,,,
1074,-4698.1,-180.2,1241.3,121.31,61,,,
1075,-4695.3,-180.55,1242.3,121.2,61,,,
1076,-4692.6,-180.86,1243.3,121.09,61,,,
1077,-4689.9,-181.12,1244.4,120.98,61.5,,,
1078,-4687.2,-181.32,1245.6,120.87,61.5,,,
1079,-4684.6,-181.47,1246.9,120.77,61.5,,,
1080,-4681.9,-181.53,1248.3,120.67,61.5,,,
1081,-4679.3,-181.52,1249.8,120.57,61.5,,,
1082,-4676.7,-181.42,1251.3,120.48,61.5,,,
1083,-4674.1,-181.25,1252.9,120.39,61.5,,,
1084,-4671.5,-180.99,1254.6,120.3,61.5,,,
1085,-4669,-180.85,1256.7,120.22,61.5,,,
1086,-4666,-182.77,1259.6,120.15,61.5,,,
1087,-4663,-184.5,1262.2,120.09,61.5,,,
1088,-4660,-186.03,1264.8,120.04,61.5,,,
1089,-4657,-187.42,1267.1,119.99,61.5,,,
1090,-4654,-188.72,1269.2,119.94,61.5,,,
1091,-4651.1,-189.97,1271.2,119.89,62,,,
1092,-4648.1,-191.18,1272.9,119.85,62,,,
1093,-4645.1,-192.32,1274.3,119.8,62,,,
1094,-4642.1,-193.4,1275.5,119.75,62,,,
1095,-4639.2,-194.43,1276.5,119.69,62,,,
1096,-4636.3,-195.4,1277.4,119.63,62,,,
1097,-4633.4,-196.32,1278,119.57,62,,,
1098,-4630.5,-197.14,1278.5,119.5,62,,,
1099,-4627.7,-197.84,1278.9,119.42,62,,,
1100,-4624.9,-198.38,1279.2,119.34,62,,,
1101,-4622.1,-198.78,1279.5,119.25,62,,,
1102,-4619.4,-199.06,1279.7,119.15,62,,,
1103,-4616.7,-199.23,1279.9,119.05,62.5,,,
1104,-4614.1,-199.32,1280,118.94,62.5,,,
1105,-4611.5,-199.37,1280.2,118.83,62.5,,,
1106,-4609,-199.39,1280.4,118.71,62.5,,,
1107,-4606.5,-199.4,1280.6,118.59,62.5,,,
1108,-4604,-199.41,1280.8,118.46,62.5,,,
1109,-4601.6,-199.42,1281,118.33,62.5,,,
1110,-4599.2,-199.43,1281.2,118.19,62.5,,,
1111,-4596.9,-199.44,1281.4,118.05,62.5,,,
1112,-4594.7,-198.9,1281.5,117.94,62.5,,,
1113,-4592.2,-199.4,1281.7,117.82,62.5,,,
1114,-4589.6,-200.13,1282,117.68,62.5,,,
1115,-4587,-200.89,1282.2,117.54,62.5,,,
1116,-4584.4,-201.62,1282.5,117.39,62.5,,,
1117,-4581.8,-202.35,1282.8,117.24,63,,,
1118,-4579.2,-203.07,1283.2,117.1,63,,,
1119,-4576.6,-203.8,1283.5,116.94,63,,,
1120,-4574.1,-204.53,1284,116.79,63,,,
