Time,length,f_elec,f_flex,f_frac,f_grad,g_v
1512,41.5,-79.886,0.17419,658.28,5.4658,-28.38661819
1513,41.5,-79.551,0.1714,658.46,5.4517,-28.51172306
1514,41.5,-79.217,0.16838,658.64,5.4374,-28.6297464
1515,41.5,-78.884,0.16511,658.81,5.4231,-28.74291885
1516,42,-78.552,0.16155,658.99,5.4088,-28.85543835
1517,42,-78.221,0.15767,659.17,5.3944,-28.95275893
1518,42,-77.892,0.15342,659.34,5.3799,-29.04847627
1519,42,-77.563,0.14877,659.52,5.3654,-29.13653031
1520,42,-83.48,-0.020029,661.77,5.6123,-29.21247646
1521,42,-83.07,-0.024699,661.97,5.5966,-29.30614392
1522,42,-82.661,-0.029419,662.16,5.5808,-29.40982899
1523,42,-82.253,-0.034183,662.36,5.5648,-29.50002145
1524,42,-81.846,-0.03898,662.55,5.5486,-29.58046452
1525,42,-81.442,-0.043801,662.74,5.5321,-29.68445666
1526,42,-81.039,-0.048644,662.93,5.5155,-29.79357644
1527,42,-80.638,-0.053495,663.11,5.4986,-29.91583295
1528,42,-80.24,-0.058354,663.3,5.4816,-30.04865313
1529,42,-79.843,-0.063218,663.48,5.4644,-30.18164071
1530,42,-89.109,0.19056,666.1,5.7421,-30.31795201
1531,42,-88.616,0.19384,666.32,5.7245,-30.45666028
1532,42,-88.125,0.19678,666.54,5.7066,-30.59521407
1533,42,-87.633,0.19937,666.76,5.6885,-30.73454835
1534,42,-87.143,0.2016,666.98,5.6702,-30.8694484
1535,42,-86.654,0.20348,667.19,5.6517,-31.00615622
1536,42,-86.166,0.20499,667.41,5.633,-31.14003588
1537,42,-85.679,0.20615,667.63,5.6142,-31.26207262
1538,42,-85.195,0.20696,667.84,5.5954,-31.36121831
1539,42,-84.712,0.2074,668.06,5.5764,-31.43442278
1540,42,-84.233,0.2075,668.27,5.5574,-31.48218543
1541,42,-83.757,0.20728,668.48,5.5383,-31.51097009
1542,42,-83.284,0.20676,668.7,5.5193,-31.5197721
1543,42,-82.817,0.20598,668.91,5.5002,-31.50750611
1544,42,-82.354,0.20494,669.11,5.4812,-31.47827616
1545,42,-81.896,0.20371,669.32,5.4623,-31.43341204
1546,42,-81.444,0.2023,669.53,5.4434,-31.37664221
1547,42,-80.997,0.20075,669.73,5.4246,-31.31787868
1548,42,-80.556,0.19909,669.93,5.4059,-31.26102383
1549,42,-80.12,0.19733,670.13,5.3873,-31.21035055
1550,42,-79.689,0.19549,670.33,5.3688,-31.17449016
1551,42,-79.263,0.19358,670.53,5.3505,-31.14251766
1552,42,-78.842,0.19159,670.73,5.3322,-31.1080537
1553,42,-78.425,0.1895,670.92,5.3141,-31.06970153
1554,42,-78.012,0.18728,671.12,5.2962,-31.03356573
1555,42,-77.603,0.18488,671.32,5.2783,-31.00643527
1556,42.5,-77.198,0.18224,671.51,5.2606,-30.98322971
1557,42.5,-76.798,0.1793,671.7,5.2429,-30.97853734
1558,42.5,-76.401,0.17598,671.89,5.2253,-30.98489719
1559,42.5,-76.008,0.17223,672.08,5.2077,-30.98160821
1560,42.5,-75.619,0.16799,672.26,5.1901,-30.96087076
1561,42.5,-75.233,0.16325,672.44,5.1724,-30.92146035
1562,42.5,-74.85,0.158,672.62,5.1547,-30.86189229
1563,42.5,-74.472,0.15224,672.8,5.137,-30.78622309
1564,42.5,-80.222,-0.064359,675.27,5.4147,-30.70121226
1565,42.5,-79.753,-0.071429,675.46,5.3939,-30.60707743
1566,42.5,-79.289,-0.078624,675.66,5.373,-30.50340461
1567,42.5,-78.829,-0.085948,675.84,5.3518,-30.38912068
1568,42.5,-78.373,-0.093389,676.03,5.3304,-30.26037197
1569,42.5,-77.921,-0.10094,676.21,5.3089,-30.13778304
1570,42.5,-77.474,-0.1086,676.39,5.2873,-30.03865931
1571,42.5,-77.031,-0.11638,676.57,5.2655,-29.92947367
1572,42.5,-76.593,-0.12429,676.75,5.2437,-29.81176511
1573,42.5,-76.159,-0.1323,676.92,5.2219,-29.68711481
1574,42.5,-75.729,-0.14042,677.1,5.2001,-29.55358089
1575,42.5,-75.304,-0.14866,677.27,5.1783,-29.40807232
1576,42.5,-74.883,-0.15698,677.44,5.1566,-29.27233895
1577,42.5,-74.466,-0.16539,677.62,5.135,-29.13639302
1578,42.5,-74.054,-0.1739,677.79,5.1135,-28.99046573
1579,42.5,-73.646,-0.18248,677.96,5.0921,-28.8499327
1580,42.5,-73.242,-0.19113,678.13,5.0708,-182.857331
1581,42.5,-81.385,0.18085,681.54,5.29,-33.31743532
1582,42.5,-81.017,0.19327,681.69,5.2766,-34.04147456
1583,42.5,-80.614,0.20068,681.86,5.2624,-34.30091319
1584,42.5,-80.189,0.20477,682.04,5.2472,-34.40691191
1585,42.5,-79.75,0.20654,682.23,5.2314,-34.4784665
1586,42.5,-79.305,0.20672,682.42,5.2151,-34.53929069
1587,42.5,-78.856,0.20574,682.62,5.1984,-34.625361
1588,42.5,-78.406,0.20395,682.83,5.1814,-34.76040332
1589,42.5,-77.957,0.20156,683.04,5.1642,-34.92902676
1590,42.5,-77.507,0.1987,683.25,5.1468,-35.1085844
1591,42.5,-77.059,0.1954,683.47,5.1292,-35.29342174
1592,42.5,-76.612,0.19166,683.68,5.1116,-35.46862254
1593,42.5,-76.166,0.18746,683.9,5.0938,-35.62940674
1594,43,-75.721,0.18271,684.12,5.076,-35.76111214
1595,43,-75.278,0.17736,684.34,5.0581,-35.89579414
1596,43,-74.837,0.17129,684.55,5.0401,-36.00714125
1597,43,-74.398,0.16444,684.77,5.022,-36.10547457
1598,43,-73.961,0.15676,684.98,5.0038,-36.20406481
1599,43,-73.526,0.14823,685.18,4.9854,-36.30506947
1600,43,-73.093,0.13883,685.39,4.9668,-36.41980049
1601,43,-72.663,0.12861,685.59,4.9481,-36.52608511
1602,43,-78.434,-0.052908,688.05,5.2026,-36.66121617
1603,43,-77.901,-0.059085,688.28,5.1816,-36.80367119
1604,43,-77.371,-0.065277,688.5,5.1603,-36.96058265
1605,43,-76.845,-0.071469,688.72,5.1387,-37.15087124
1606,43,-76.323,-0.077674,688.94,5.1168,-37.34429026
1607,43,-75.804,-0.083865,689.16,5.0947,-37.53849725
1608,43,-75.29,-0.090038,689.37,5.0724,-37.72734949
1609,43,-84.736,0.22327,692.25,5.3653,-37.90483968
1610,43,-84.094,0.2261,692.52,5.3423,-38.06389614
1611,43,-83.455,0.22835,692.78,5.319,-38.22600114
1612,43,-82.819,0.23004,693.05,5.2955,-38.36903668
1613,43,-82.187,0.23115,693.32,5.272,-38.46832609
1614,43,-81.56,0.23171,693.58,5.2483,-38.52381901
1615,43,-80.938,0.23175,693.84,5.2246,-38.53514577
1616,43,-80.322,0.23131,694.1,5.201,-38.50694083
1617,43,-79.715,0.23044,694.36,5.1774,-38.44757204
1618,43,-79.115,0.22919,694.62,5.1539,-38.38434866
1619,43,-78.523,0.22763,694.88,5.1304,-38.30788076
1620,43,-77.941,0.22584,695.13,5.1072,-38.22838194
1621,43,-77.366,0.22385,695.38,5.0841,-38.15510795
1622,43,-76.8,0.2217,695.63,5.0611,-38.08745057
1623,43,-76.242,0.2194,695.87,5.0384,-38.04235023
1624,43,-75.691,0.21696,696.12,5.0158,-38.00456504
1625,43,-75.146,0.21436,696.36,4.9934,-37.96662175
1626,43,-74.608,0.21153,696.6,4.9712,-37.92000428
1627,43,-74.076,0.20837,696.84,4.9492,-37.87522578
1628,43.5,-73.55,0.20479,697.08,4.9274,-37.82852784
1629,43.5,-73.029,0.20063,697.32,4.9056,-37.79141851
1630,43.5,-72.514,0.19578,697.55,4.8839,-37.74226745
1631,43.5,-72.005,0.19011,697.78,4.8621,-37.68743569
1632,43.5,-71.502,0.18358,698.01,4.8404,-37.61531222
1633,43.5,-71.003,0.17617,698.23,4.8185,-37.51738208
1634,43.5,-70.51,0.16792,698.44,4.7965,-37.40522547
1635,43.5,-70.023,0.1589,698.65,4.7744,-37.27146689
1636,43.5,-69.542,0.14924,698.86,4.7521,-37.11918313
1637,43.5,-69.066,0.13906,699.06,4.7298,-36.95638116
1638,43.5,-68.597,0.1285,699.26,4.7074,-36.77497792
1639,43.5,-68.135,0.11771,699.46,4.6849,-36.58409958
1640,43.5,-73.566,-0.11772,702.13,4.9584,-36.44371603
1641,43.5,-72.992,-0.12766,702.35,4.9311,-36.29695
1642,43.5,-72.426,-0.13778,702.56,4.9037,-36.13726216
1643,43.5,-71.865,-0.14808,702.78,4.8763,-35.96295086
1644,43.5,-71.311,-0.15855,702.99,4.8489,-35.76825156
1645,43.5,-70.764,-0.16918,703.2,4.8216,-35.59204492
1646,43.5,-70.223,-0.17996,703.41,4.7945,-35.39192178
1647,43.5,-69.689,-0.19087,703.62,4.7675,-35.14235781
1648,43.5,-69.163,-0.20188,703.84,4.7408,-34.8523661
1649,43.5,-68.643,-0.21295,704.05,4.7143,-186.4434082
1650,43.5,-77.178,0.19798,707.57,4.9462,-40.35500954
1651,43.5,-76.691,0.21065,707.74,4.9298,-40.84992903
1652,43.5,-76.171,0.21796,707.94,4.9122,-41.01639395
1653,43.5,-75.631,0.22167,708.15,4.8937,-41.10253844
1654,43.5,-75.081,0.22285,708.38,4.8745,-41.173391
1655,43.5,-74.526,0.22223,708.61,4.8548,-41.26919376
1656,43.5,-73.971,0.2203,708.85,4.8348,-41.4673764
1657,43.5,-73.415,0.21739,709.1,4.8144,-41.69440744
1658,43.5,-72.859,0.21365,709.35,4.7938,-41.92831588
1659,43.5,-72.305,0.2091,709.6,4.7731,-42.15030178
1660,44,-71.753,0.20367,709.86,4.7522,-42.34835097
1661,44,-71.203,0.19726,710.12,4.7312,-42.52477535
1662,44,-70.655,0.18971,710.37,4.71,-42.67011427
1663,44,-70.109,0.18089,710.62,4.6886,-42.7798017
1664,44,-69.566,0.17073,710.87,4.667,-42.88483867
1665,44,-69.026,0.1592,711.12,4.6452,-42.99509817
1666,44,-68.49,0.14639,711.36,4.623,-43.12895962
1667,44,-67.958,0.13239,711.59,4.6006,-43.25543982
1668,44,-67.431,0.11732,711.82,4.5779,-43.40471477
1669,44,-66.91,0.10133,712.05,4.555,-43.57787807
1670,44,-66.395,0.084556,712.27,4.5319,-43.79961576
1671,44,-72,-0.080881,714.92,4.7915,-44.05224562
1672,44,-71.359,-0.088709,715.17,4.765,-44.3009865
1673,44,-70.724,-0.096514,715.43,4.7382,-44.53479871
1674,44,-70.096,-0.10427,715.68,4.7113,-44.73674217
1675,44,-69.474,-0.11194,715.93,4.6842,-44.90761607
1676,44,-79.073,0.25257,719.04,4.99,-45.06098865
1677,44,-78.297,0.2542,719.36,4.962,-45.14923054
1678,44,-77.528,0.25502,719.67,4.934,-45.18058334
1679,44,-76.768,0.2551,719.98,4.9059,-45.15276553
1680,44,-76.019,0.25454,720.29,4.8779,-45.07476674
1681,44,-75.28,0.25339,720.6,4.8501,-44.95839908
1682,44,-74.553,0.25175,720.91,4.8224,-44.82944006
1683,44,-73.839,0.24971,721.21,4.7949,-44.71270152
1684,44,-73.136,0.2474,721.51,4.7676,-44.61037793
1685,44,-72.446,0.24485,721.8,4.7406,-44.51819713
1686,44,-71.766,0.24207,722.09,4.7139,-44.45048898
1687,44,-71.097,0.23907,722.39,4.6874,-44.40307438
1688,44,-70.436,0.23578,722.68,4.6612,-44.35256018
1689,44,-69.784,0.23208,722.96,4.6353,-44.28138536
1690,44.5,-69.141,0.22778,723.25,4.6096,-44.20476611
1691,44.5,-68.505,0.22271,723.53,4.584,-44.12159061
1692,44.5,-67.876,0.2166,723.81,4.5585,-44.03195198
1693,44.5,-67.256,0.20927,724.08,4.533,-43.91095591
1694,44.5,-66.643,0.20061,724.34,4.5075,-43.77500951
1695,44.5,-66.038,0.19065,724.6,4.4817,-43.6124019
1696,44.5,-65.44,0.17948,724.85,4.4558,-43.43074759
1697,44.5,-64.85,0.16729,725.1,4.4297,-43.21755055
1698,44.5,-64.269,0.15431,725.34,4.4034,-42.993596
1699,44.5,-63.697,0.14077,725.58,4.377,-42.74778161
1700,44.5,-63.135,0.1269,725.81,4.3505,-42.47486724
1701,44.5,-62.582,0.11292,726.03,4.324,-42.24199754
1702,44.5,-62.038,0.098952,726.26,4.2975,-42.03167894
1703,44.5,-61.504,0.085115,726.48,4.2712,-41.79753994
1704,44.5,-66.782,-0.16898,729.29,4.5439,-41.5363769
1705,44.5,-66.119,-0.1821,729.54,4.5116,-41.23847168
1706,44.5,-65.465,-0.19544,729.79,4.4795,-40.94895342
1707,44.5,-64.822,-0.20898,730.03,4.4477,-40.61408001
1708,44.5,-64.189,-0.22269,730.28,4.4162,-40.20248342
1709,44.5,-63.567,-0.23649,730.53,4.3851,-174.0042767
1710,44.5,-72.392,0.19578,734.23,4.6172,-45.99247822
1711,44.5,-71.84,0.21576,734.36,4.5984,-47.07007572
1712,44.5,-71.248,0.22728,734.55,4.579,-47.38542467
1713,44.5,-70.624,0.23334,734.76,4.5584,-47.51183324
1714,44.5,-69.985,0.23575,735,4.5369,-47.6040448
1715,44.5,-69.339,0.23558,735.26,4.5148,-47.73170973
1716,44.5,-68.689,0.23353,735.52,4.4921,-47.9681568
1717,44.5,-68.039,0.23001,735.8,4.4691,-48.26182205
1718,44.5,-67.389,0.22519,736.08,4.4459,-48.54921886
1719,45,-66.741,0.21903,736.36,4.4224,-48.77398698
1720,45,-66.095,0.21135,736.65,4.3987,-48.9961352
1721,45,-65.451,0.20193,736.94,4.3747,-49.17215136
1722,45,-64.81,0.19056,737.22,4.3505,-49.30464869
1723,45,-64.173,0.17716,737.5,4.3259,-49.41283607
1724,45,-63.539,0.16175,737.77,4.3009,-49.53655575
1725,45,-62.911,0.14456,738.04,4.2755,-49.70610051
1726,45,-62.289,0.12579,738.3,4.2497,-49.89292828
1727,45,-61.674,0.10572,738.56,4.2235,-50.12136939
1728,45,-61.068,0.084525,738.81,4.197,-50.37745372
1729,45,-60.47,0.062309,739.06,4.1702,-50.70973967
1730,45,-59.88,0.038956,739.31,4.1433,-51.0289592
1731,45,-59.298,0.014574,739.55,4.1162,-51.31339332
1732,45,-64.662,-0.12323,742.37,4.3757,-51.53545267
1733,45,-63.937,-0.13221,742.66,4.3445,-51.70141248
1734,45,-63.224,-0.14103,742.94,4.3134,-51.81575731
1735,45,-72.973,0.27133,746.24,4.6314,-51.8203899
1736,45,-72.083,0.27199,746.6,4.5995,-51.75069336
1737,45,-71.208,0.27172,746.95,4.5676,-51.63253566
1738,45,-70.348,0.27068,747.3,4.536,-51.47180055
1739,45,-69.504,0.26899,747.64,4.5045,-51.28869706
1740,45,-68.678,0.26678,747.98,4.4734,-51.13149728
1741,45,-67.867,0.26416,748.32,4.4427,-51.01970366
1742,45,-67.072,0.26122,748.65,4.4123,-50.93266553
1743,45,-66.29,0.25792,748.98,4.3822,-50.87708107
1744,45,-65.521,0.2542,749.31,4.3525,-50.82507435
1745,45.5,-64.763,0.24984,749.64,4.3232,-50.72875318
1746,45.5,-64.016,0.24457,749.96,4.294,-50.62357332
1747,45.5,-63.279,0.23804,750.27,4.2651,-50.50914264
1748,45.5,-62.552,0.2299,750.58,4.2362,-50.3654531
1749,45.5,-61.834,0.21989,750.88,4.2072,-50.16866625
1750,45.5,-61.127,0.20795,751.17,4.178,-49.94402408
1751,45.5,-60.43,0.19421,751.45,4.1485,-49.72375343
1752,45.5,-59.743,0.17895,751.73,4.1188,-49.46341906
1753,45.5,-59.068,0.16256,751.99,4.0887,-49.1804283
1754,45.5,-58.404,0.14538,752.25,4.0585,-48.8722356
1755,45.5,-57.752,0.1278,752.51,4.0282,-48.53307836
1756,45.5,-57.114,0.11014,752.75,3.9978,-48.25583573
1757,45.5,-56.488,0.092563,753,3.9675,-47.99660588
1758,45.5,-55.874,0.075256,753.24,3.9373,-47.70069387
1759,45.5,-55.272,0.058326,753.48,3.9073,-47.3523925
1760,45.5,-54.682,0.041847,753.72,3.8776,-46.99794115
1761,45.5,-54.104,0.025878,753.96,3.8482,-46.58713273
1762,45.5,-59.017,-0.23854,756.94,4.1085,-46.07129114
1763,45.5,-58.295,-0.25493,757.21,4.0725,-173.9543273
1764,45.5,-67.428,0.16942,761.03,4.3115,-52.22880428
1765,45.5,-66.823,0.22116,761.11,4.2912,-53.24204367
1766,45.5,-66.154,0.23444,761.27,4.2703,-53.49732143
1767,45.5,-65.453,0.24149,761.49,4.2479,-53.63096391
1768,45.5,-64.736,0.24428,761.73,4.2246,-53.76161483
1769,45.5,-64.012,0.24396,761.99,4.2005,-53.96823996
1770,45.5,-63.285,0.24122,762.27,4.1759,-54.28094346
1771,45.5,-62.558,0.23644,762.56,4.1509,-54.61783044
1772,46,-61.832,0.22962,762.85,4.1255,-54.91387193
1773,46,-61.108,0.22053,763.15,4.0998,-55.16199075
1774,46,-60.386,0.20885,763.45,4.0737,-55.34607108
1775,46,-59.668,0.19437,763.74,4.0472,-55.48391088
1776,46,-58.955,0.17706,764.03,4.0201,-55.58805595
1777,46,-58.247,0.15713,764.31,3.9925,-55.75621255
1778,46,-57.547,0.13499,764.59,3.9643,-55.94997891
1779,46,-56.855,0.11103,764.86,3.9355,-56.18374262
1780,46,-56.173,0.085582,765.12,3.9064,-56.45468949
1781,46,-55.503,0.058883,765.38,3.8769,-56.832467
1782,46,-54.843,0.030765,765.64,3.8471,-57.20843593
1783,46,-54.193,0.0013151,765.89,3.8171,-57.52687103
1784,46,-53.556,-0.029367,766.15,3.7871,-57.75192411
1785,46,-52.932,-0.061127,766.4,3.7573,-57.8912793
1786,46,-58.144,-0.15497,769.35,4.0194,-57.93494438
1787,46,-57.368,-0.16513,769.65,3.9852,-57.83175879
1788,46,-67.259,0.28873,773.12,4.3145,-57.6613225
1789,46,-66.29,0.28809,773.5,4.2797,-57.45223902
1790,46,-65.341,0.2866,773.87,4.2452,-57.21943874
1791,46,-64.415,0.28442,774.23,4.2111,-56.98760901
1792,46,-63.509,0.28168,774.59,4.1775,-56.83469437
1793,46,-62.622,0.27849,774.94,4.1444,-56.7203349
1794,46,-61.753,0.27482,775.29,4.1118,-56.6460281
1795,46,-60.9,0.27052,775.64,4.0796,-56.58203515
1796,46.5,-60.061,0.26527,775.98,4.0477,-56.48722578
1797,46.5,-59.235,0.25862,776.32,4.0162,-56.31575125
1798,46.5,-58.421,0.25009,776.64,3.9848,-56.12885106
