Time,f_flex,f_frac,f_grad,crack_length,,,,
3481,-968.92,1927,8.3252,100,,,,
3482,-969.33,1927,8.3254,100,,,,
3483,-969.33,1927,8.3255,100,,,,
3484,-969.75,1927,8.3256,100,,,,
3485,-969.75,1927,8.3257,100,,,,
3486,-970.17,1927,8.3259,100,,,,
3487,-970.17,1927,8.326,100,,,,
3488,-970.59,1927,8.3261,100,,,,
3489,-970.59,1927,8.3262,100,,,,
3490,-971.01,1927,8.3263,100,,,,
3491,-971.01,1927,8.3264,100,,,,
3492,-971.42,1927,8.3266,100,,,,
3493,-971.42,1927,8.3267,100,,,,
3494,-971.84,1927,8.3268,100,,,,
3495,-971.84,1927,8.3269,100,,,,
3496,-972.26,1927,8.327,100,,,,
3497,-972.26,1927,8.3272,100,,,,
3498,-972.68,1927,8.3273,100,,,,
3499,-972.68,1927,8.3274,100,,,,
3500,-973.1,1927,8.3275,100,,,,
3501,-973.1,1927,8.3276,100,,,,
3502,-973.51,1927,8.3277,100,,,,
3503,-973.51,1927,8.3278,100,,,,
3504,-973.93,1927,8.328,100,,,,
3505,-973.93,1927,8.3281,100,,,,
3506,-974.35,1927,8.3282,100,,,,
3507,-974.35,1927,8.3283,100,,,,
3508,-974.77,1927,8.3284,100,,,,
3509,-974.77,1927,8.3285,100,,,,
3510,-975.19,1927,8.3286,100,,,,
3511,-975.19,1927,8.3287,100,,,,
3512,-975.6,1927,8.3289,100,,,,
3513,-975.6,1927,8.329,100,,,,
3514,-976.02,1927,8.3291,100,,,,
3515,-976.02,1927,8.3292,100,,,,
3516,-976.44,1927,8.3293,100,,,,
3517,-976.44,1927,8.3294,100,,,,
3518,-976.86,1927,8.3295,100,,,,
3519,-976.86,1927,8.3296,100,,,,
3520,-977.28,1927,8.3297,100,,,,
3521,-977.28,1927,8.3298,100,,,,
3522,-977.69,1927,8.33,100,,,,
3523,-977.69,1927,8.3301,100,,,,
3524,-978.11,1927,8.3302,100,,,,
3525,-978.11,1927,8.3303,100,,,,
3526,-978.53,1927,8.3304,100,,,,
3527,-978.53,1927,8.3305,100,,,,
3528,-978.95,1927,8.3306,100,,,,
3529,-978.95,1927,8.3307,100,,,,
3530,-979.37,1927,8.3308,100,,,,
3531,-979.37,1927,8.3309,100,,,,
3532,-979.78,1927,8.331,100,,,,
3533,-979.78,1927,8.3311,100,,,,
3534,-980.2,1927,8.3312,100,,,,
3535,-980.2,1927,8.3313,100,,,,
3536,-980.62,1927,8.3314,100,,,,
3537,-980.62,1927,8.3315,100,,,,
3538,-981.04,1927,8.3316,100,,,,
3539,-981.04,1927,8.3317,100,,,,
3540,-981.46,1927,8.3318,100,,,,
3541,-981.46,1927,8.3319,100,,,,
3542,-981.87,1927,8.332,100,,,,
3543,-981.87,1927,8.3321,100,,,,
3544,-982.29,1927,8.3322,100,,,,
3545,-982.29,1927,8.3323,100,,,,
3546,-982.71,1927,8.3324,100,,,,
3547,-982.71,1927,8.3325,100,,,,
3548,-983.13,1927,8.3326,100,,,,
3549,-983.13,1927,8.3327,100,,,,
3550,-983.55,1927,8.3328,100,,,,
3551,-983.55,1927,8.3329,100,,,,
3552,-983.96,1927,8.333,100,,,,
3553,-983.96,1927,8.3331,100,,,,
3554,-984.38,1927,8.3332,100,,,,
3555,-984.38,1927,8.3333,100,,,,
3556,-984.8,1927,8.3334,100,,,,
3557,-984.8,1927,8.3335,100,,,,
3558,-985.22,1927,8.3336,100,,,,
3559,-985.22,1927,8.3337,100,,,,
3560,-985.64,1927,8.3338,100,,,,
3561,-985.64,1927,8.3339,100,,,,
3562,-986.05,1927,8.334,100,,,,
3563,-986.05,1927,8.3341,100,,,,
3564,-986.47,1927,8.3342,100,,,,
3565,-986.47,1927,8.3343,100,,,,
3566,-986.89,1927,8.3344,100,,,,
3567,-986.89,1927,8.3345,100,,,,
3568,-987.31,1927,8.3346,100,,,,
3569,-987.31,1927,8.3347,100,,,,
3570,-987.73,1927,8.3347,100,,,,
3571,-987.73,1927,8.3348,100,,,,
3572,-988.14,1927,8.3349,100,,,,
3573,-988.14,1927,8.335,100,,,,
3574,-988.56,1927,8.3351,100,,,,
3575,-988.56,1927,8.3352,100,,,,
3576,-988.98,1927,8.3353,100,,,,
3577,-988.98,1927,8.3354,100,,,,
3578,-989.4,1927,8.3355,100,,,,
3579,-989.4,1927,8.3356,100,,,,
3580,-989.82,1927,8.3357,100,,,,
3581,-989.82,1927,8.3358,100,,,,
3582,-990.23,1927,8.3359,100,,,,
3583,-990.23,1927,8.3359,100,,,,
3584,-990.65,1927,8.336,100,,,,
3585,-990.65,1927,8.3361,100,,,,
3586,-991.07,1927,8.3362,100,,,,
3587,-991.07,1927,8.3363,100,,,,
3588,-991.49,1927,8.3364,100,,,,
3589,-991.49,1927,8.3365,100,,,,
3590,-991.9,1927,8.3366,100,,,,
3591,-991.9,1927,8.3367,100,,,,
3592,-992.32,1927,8.3367,100,,,,
3593,-992.32,1927,8.3368,100,,,,
3594,-992.74,1927,8.3369,100,,,,
3595,-992.74,1927,8.337,100,,,,
3596,-993.16,1927,8.3371,100,,,,
3597,-993.16,1927,8.3372,100,,,,
3598,-993.58,1927,8.3373,100,,,,
3599,-993.58,1927,8.3374,100,,,,
3600,-993.99,1927,8.3375,100,,,,
3601,-993.99,1927,8.3375,100,,,,
3602,-994.41,1927,8.3376,100,,,,
3603,-994.41,1927,8.3377,100,,,,
3604,-994.83,1927,8.3378,100,,,,
3605,-994.83,1927,8.3379,100,,,,
3606,-995.25,1927,8.338,100,,,,
3607,-995.25,1927,8.338,100,,,,
3608,-995.67,1927,8.3381,100,,,,
3609,-995.67,1927,8.3382,100,,,,
3610,-996.08,1927,8.3383,100,,,,
3611,-996.08,1927,8.3384,100,,,,
3612,-996.5,1927,8.3385,100,,,,
3613,-996.5,1927,8.3386,100,,,,
3614,-996.92,1927,8.3387,100,,,,
3615,-996.92,1927,8.3387,100,,,,
3616,-997.34,1927,8.3388,100,,,,
3617,-997.34,1927,8.3389,100,,,,
3618,-997.76,1927,8.339,100,,,,
3619,-997.76,1927,8.3391,100,,,,
3620,-998.17,1927,8.3392,100,,,,
3621,-998.17,1927,8.3392,100,,,,
3622,-998.59,1927,8.3393,100,,,,
3623,-998.59,1927,8.3394,100,,,,
3624,-999.01,1927,8.3395,100,,,,
3625,-999.01,1927,8.3396,100,,,,
3626,-999.43,1927,8.3397,100,,,,
3627,-999.43,1927,8.3397,100,,,,
3628,-999.84,1927,8.3398,100,,,,
3629,-999.84,1927,8.3399,100,,,,
3630,-1000.3,1927,8.34,100,,,,
3631,-1000.3,1927,8.3401,100,,,,
3632,-1000.7,1927,8.3402,100,,,,
3633,-1000.7,1927,8.3402,100,,,,
3634,-1001.1,1927,8.3403,100,,,,
3635,-1001.1,1927,8.3404,100,,,,
3636,-1001.5,1927,8.3405,100,,,,
3637,-1001.5,1927,8.3406,100,,,,
3638,-1001.9,1927,8.3406,100,,,,
3639,-1001.9,1927,8.3407,100,,,,
3640,-1002.4,1927,8.3408,100,,,,
3641,-1002.4,1927,8.3409,100,,,,
3642,-1002.8,1927,8.341,100,,,,
3643,-1002.8,1927,8.341,100,,,,
3644,-1003.2,1927,8.3411,100,,,,
3645,-1003.2,1927,8.3412,100,,,,
3646,-1003.6,1927,8.3413,100,,,,
3647,-1003.6,1927,8.3414,100,,,,
3648,-1004,1927,8.3415,100,,,,
3649,-1004,1927,8.3415,100,,,,
3650,-1004.4,1927,8.3416,100,,,,
3651,-1004.4,1927,8.3417,100,,,,
3652,-1004.9,1927,8.3418,100,,,,
3653,-1004.9,1927,8.3418,100,,,,
3654,-1005.3,1927,8.3419,100,,,,
3655,-1005.3,1927,8.342,100,,,,
3656,-1005.7,1927,8.3421,100,,,,
3657,-1005.7,1927,8.3422,100,,,,
3658,-1006.1,1927,8.3423,100,,,,
3659,-1006.1,1927,8.3423,100,,,,
3660,-1006.5,1927,8.3424,100,,,,
3661,-1006.5,1927,8.3425,100,,,,
3662,-1006.9,1927,8.3426,100,,,,
3663,-1006.9,1927,8.3426,100,,,,
3664,-1007.4,1927,8.3427,100,,,,
3665,-1007.4,1927,8.3428,100,,,,
3666,-1007.8,1927,8.3429,100,,,,
3667,-1007.8,1927,8.343,100,,,,
3668,-1008.2,1927,8.343,100,,,,
3669,-1008.2,1927,8.3431,100,,,,
3670,-1008.6,1927,8.3432,100,,,,
3671,-1008.6,1927,8.3433,100,,,,
3672,-1009,1927,8.3434,100,,,,
3673,-1009,1927,8.3434,100,,,,
3674,-1009.5,1927,8.3435,100,,,,
3675,-1009.5,1927,8.3436,100,,,,
3676,-1009.9,1927,8.3437,100,,,,
3677,-1009.9,1927,8.3437,100,,,,
3678,-1010.3,1927,8.3438,100,,,,
3679,-1010.3,1927,8.3439,100,,,,
3680,-1010.7,1927,8.344,100,,,,
3681,-1010.7,1927,8.3441,100,,,,
3682,-1011.1,1927,8.3441,100,,,,
3683,-1011.1,1927,8.3442,100,,,,
3684,-1011.5,1927,8.3443,100,,,,
3685,-1011.5,1927,8.3444,100,,,,
3686,-1012,1927,8.3445,100,,,,
3687,-1012,1927,8.3445,100,,,,
3688,-1012.4,1927,8.3446,100,,,,
3689,-1012.4,1927,8.3447,100,,,,
3690,-1012.8,1927,8.3448,100,,,,
3691,-1012.8,1927,8.3448,100,,,,
3692,-1013.2,1927,8.3449,100,,,,
3693,-1013.2,1927,8.345,100,,,,
3694,-1013.6,1927,8.3451,100,,,,
3695,-1013.6,1927,8.3451,100,,,,
3696,-1014.1,1927,8.3452,100,,,,
3697,-1014.1,1927,8.3453,100,,,,
3698,-1014.5,1927,8.3454,100,,,,
3699,-1014.5,1927,8.3455,100,,,,
3700,-1014.9,1927,8.3455,100,,,,
3701,-1014.9,1927,8.3456,100,,,,
3702,-1015.3,1927,8.3457,100,,,,
3703,-1015.3,1927,8.3458,100,,,,
3704,-1015.7,1927,8.3459,100,,,,
3705,-1015.7,1927,8.3459,100,,,,
3706,-1016.1,1927,8.346,100,,,,
3707,-1016.1,1927,8.3461,100,,,,
3708,-1016.6,1927,8.3462,100,,,,
3709,-1016.6,1927,8.3462,100,,,,
3710,-1017,1927,8.3463,100,,,,
3711,-1017,1927,8.3464,100,,,,
3712,-1017.4,1927,8.3465,100,,,,
3713,-1017.4,1927,8.3465,100,,,,
3714,-1017.8,1927,8.3466,100,,,,
3715,-1017.8,1927,8.3467,100,,,,
3716,-1018.2,1927,8.3468,100,,,,
3717,-1018.2,1927,8.3469,100,,,,
3718,-1018.6,1927,8.3469,100,,,,
3719,-1018.6,1927,8.347,100,,,,
3720,-1019.1,1927,8.3471,100,,,,
3721,-1019.1,1927,8.3472,100,,,,
3722,-1019.5,1927,8.3472,100,,,,
3723,-1019.5,1927,8.3473,100,,,,
3724,-1019.9,1927,8.3474,100,,,,
3725,-1019.9,1927,8.3475,100,,,,
3726,-1020.3,1927,8.3476,100,,,,
3727,-1020.3,1927,8.3476,100,,,,
3728,-1020.7,1927,8.3477,100,,,,
3729,-1020.7,1927,8.3478,100,,,,
3730,-1021.2,1927,8.3479,100,,,,
3731,-1021.2,1927,8.3479,100,,,,
3732,-1021.6,1927,8.348,100,,,,
3733,-1021.6,1927,8.3481,100,,,,
3734,-1022,1927,8.3482,100,,,,
3735,-1022,1927,8.3483,100,,,,
3736,-1022.4,1927,8.3483,100,,,,
3737,-1022.4,1927,8.3484,100,,,,
3738,-1022.8,1927,8.3485,100,,,,
3739,-1022.8,1927,8.3486,100,,,,
3740,-1023.2,1927,8.3487,100,,,,
3741,-1023.2,1927,8.3487,100,,,,
3742,-1023.7,1927,8.3488,100,,,,
3743,-1023.7,1927,8.3489,100,,,,
3744,-1024.1,1927,8.349,100,,,,
3745,-1024.1,1927,8.349,100,,,,
3746,-1024.5,1927,8.3491,100,,,,
3747,-1024.5,1927,8.3492,100,,,,
3748,-1024.9,1927,8.3493,100,,,,
3749,-1024.9,1927,8.3494,100,,,,
3750,-1025.3,1927,8.3494,100,,,,
3751,-1025.3,1927,8.3495,100,,,,
3752,-1025.8,1927,8.3496,100,,,,
3753,-1025.8,1927,8.3497,100,,,,
3754,-1026.2,1927,8.3498,100,,,,
3755,-1026.2,1927,8.3498,100,,,,
3756,-1026.6,1927,8.3499,100,,,,
3757,-1026.6,1927,8.35,100,,,,
3758,-1027,1927,8.3501,100,,,,
3759,-1027,1927,8.3502,100,,,,
3760,-1027.5,1927,8.3502,100,,,,
3761,-1027.5,1927,8.3503,100,,,,
3762,-1027.9,1927,8.3504,100,,,,
3763,-1027.9,1927,8.3505,100,,,,
3764,-1028.3,1927,8.3506,100,,,,
3765,-1028.3,1927,8.3506,100,,,,
3766,-1028.7,1927,8.3507,100,,,,
3767,-1028.7,1927,8.3508,100,,,,
3768,-1029.2,1927,8.3509,100,,,,
3769,-1029.2,1927,8.351,100,,,,
3770,-1029.6,1927,8.351,100,,,,
3771,-1029.6,1927,8.3511,100,,,,
3772,-1030,1927,8.3512,100,,,,
3773,-1030,1927,8.3513,100,,,,
3774,-1030.4,1927,8.3514,100,,,,
3775,-1030.4,1927,8.3515,100,,,,
3776,-1030.9,1927,8.3515,100,,,,
3777,-1030.9,1927,8.3516,100,,,,
3778,-1031.3,1927,8.3517,100,,,,
3779,-1031.3,1927,8.3518,100,,,,
3780,-1031.7,1927,8.3519,100,,,,
3781,-1031.7,1927,8.3519,100,,,,
3782,-1032.1,1927,8.352,100,,,,
3783,-1032.1,1927,8.3521,100,,,,
3784,-1032.6,1927,8.3522,100,,,,
3785,-1032.6,1927,8.3523,100,,,,
3786,-1033,1927,8.3524,100,,,,
3787,-1033,1927,8.3524,100,,,,
3788,-1033.4,1927,8.3525,100,,,,
3789,-1033.4,1927,8.3526,100,,,,
3790,-1033.9,1927,8.3527,100,,,,
3791,-1033.9,1927,8.3528,100,,,,
3792,-1034.3,1927,8.3529,100,,,,
3793,-1034.3,1927,8.353,100,,,,
3794,-1034.7,1927,8.353,100,,,,
3795,-1034.7,1927,8.3531,100,,,,
3796,-1035.1,1927,8.3532,100,,,,
3797,-1035.1,1927,8.3533,100,,,,
3798,-1035.6,1927,8.3534,100,,,,
3799,-1035.6,1927,8.3535,100,,,,
3800,-1036,1927,8.3536,100,,,,
3801,-1036,1927,8.3536,100,,,,
3802,-1036.4,1927,8.3537,100,,,,
3803,-1036.4,1927,8.3538,100,,,,
3804,-1036.9,1927,8.3539,100,,,,
3805,-1036.9,1927,8.354,100,,,,
3806,-1037.3,1927,8.3541,100,,,,
3807,-1037.3,1927,8.3542,100,,,,
3808,-1037.7,1927,8.3542,100,,,,
3809,-1037.7,1927,8.3543,100,,,,
3810,-1038.1,1927,8.3544,100,,,,
3811,-1038.1,1927,8.3545,100,,,,
3812,-1038.6,1927,8.3546,100,,,,
3813,-1038.6,1927,8.3547,100,,,,
3814,-1039,1927,8.3548,100,,,,
3815,-1039,1927,8.3549,100,,,,
3816,-1039.4,1927,8.3549,100,,,,
3817,-1039.4,1927,8.355,100,,,,
3818,-1039.9,1927,8.3551,100,,,,
3819,-1039.9,1927,8.3552,100,,,,
3820,-1040.3,1927,8.3553,100,,,,
3821,-1040.3,1927,8.3554,100,,,,
3822,-1040.7,1927,8.3555,100,,,,
3823,-1040.7,1927,8.3556,100,,,,
3824,-1041.1,1927,8.3557,100,,,,
3825,-1041.1,1927,8.3558,100,,,,
3826,-1041.6,1927,8.3558,100,,,,
3827,-1041.6,1927,8.3559,100,,,,
3828,-1042,1927,8.356,100,,,,
3829,-1042,1927,8.3561,100,,,,
3830,-1042.4,1927,8.3562,100,,,,
3831,-1042.4,1927,8.3563,100,,,,
3832,-1042.9,1927,8.3564,100,,,,
3833,-1042.9,1927,8.3565,100,,,,
3834,-1043.3,1927,8.3566,100,,,,
3835,-1043.3,1927,8.3567,100,,,,
3836,-1043.7,1927,8.3568,100,,,,
3837,-1043.7,1927,8.3569,100,,,,
3838,-1044.1,1927,8.3569,100,,,,
3839,-1044.1,1927,8.357,100,,,,
3840,-1044.6,1927,8.3571,100,,,,
3841,-1044.6,1927,8.3572,100,,,,
3842,-1045,1927,8.3573,100,,,,
3843,-1045,1927,8.3574,100,,,,
3844,-1045.4,1927,8.3575,100,,,,
3845,-1045.4,1927,8.3576,100,,,,
3846,-1045.9,1927,8.3577,100,,,,
3847,-1045.9,1927,8.3578,100,,,,
3848,-1046.3,1927,8.3579,100,,,,
3849,-1046.3,1927,8.358,100,,,,
3850,-1046.7,1927,8.3581,100,,,,
3851,-1046.7,1927,8.3582,100,,,,
3852,-1047.1,1927,8.3583,100,,,,
3853,-1047.1,1927,8.3584,100,,,,
3854,-1047.6,1927,8.3585,100,,,,
3855,-1047.6,1927,8.3586,100,,,,
3856,-1048,1927,8.3587,100,,,,
3857,-1048,1927,8.3588,100,,,,
3858,-1048.4,1927,8.3589,100,,,,
3859,-1048.4,1927,8.359,100,,,,
3860,-1048.9,1927,8.3591,100,,,,
3861,-1048.9,1927,8.3591,100,,,,
3862,-1049.3,1927,8.3592,100,,,,
3863,-1049.3,1927,8.3593,100,,,,
3864,-1049.7,1927,8.3594,100,,,,
3865,-1049.7,1927,8.3595,100,,,,
3866,-1050.1,1927,8.3596,100,,,,
3867,-1050.1,1927,8.3597,100,,,,
3868,-1050.6,1927,8.3598,100,,,,
3869,-1050.6,1927,8.3599,100,,,,
3870,-1051,1927,8.36,100,,,,
3871,-1051,1927,8.3601,100,,,,
3872,-1051.4,1927,8.3603,100,,,,
3873,-1051.4,1927,8.3604,100,,,,
3874,-1051.9,1927,8.3605,100,,,,
3875,-1051.9,1927,8.3606,100,,,,
3876,-1052.3,1927,8.3607,100,,,,
3877,-1052.3,1927,8.3608,100,,,,
3878,-1052.7,1927,8.3609,100,,,,
3879,-1052.7,1927,8.361,100,,,,
3880,-1053.1,1927,8.3611,100,,,,
3881,-1053.2,1927,8.3612,100,,,,
3882,-1053.6,1927,8.3613,100,,,,
3883,-1053.6,1927,8.3614,100,,,,
3884,-1054,1927,8.3615,100,,,,
3885,-1054,1927,8.3616,100,,,,
3886,-1054.4,1927,8.3617,100,,,,
3887,-1054.4,1927,8.3618,100,,,,
3888,-1054.9,1927,8.3619,100,,,,
3889,-1054.9,1927,8.362,100,,,,
3890,-1055.3,1927,8.3621,100,,,,
3891,-1055.3,1927,8.3622,100,,,,
3892,-1055.7,1927,8.3623,100,,,,
3893,-1055.7,1927,8.3624,100,,,,
3894,-1056.2,1927,8.3626,100,,,,
3895,-1056.2,1927,8.3627,100,,,,
3896,-1056.6,1927,8.3628,100,,,,
3897,-1056.6,1927,8.3629,100,,,,
3898,-1057,1927,8.363,100,,,,
3899,-1057,1927,8.3631,100,,,,
3900,-1057.4,1927,8.3632,100,,,,
3901,-1057.4,1927,8.3633,100,,,,
3902,-1057.9,1927,8.3634,100,,,,
3903,-1057.9,1927,8.3635,100,,,,
3904,-1058.3,1927,8.3637,100,,,,
3905,-1058.3,1927,8.3638,100,,,,
3906,-1058.7,1927,8.3639,100,,,,
3907,-1058.7,1927,8.364,100,,,,
3908,-1059.2,1927,8.3641,100,,,,
3909,-1059.2,1927,8.3642,100,,,,
3910,-1059.6,1927,8.3643,100,,,,
3911,-1059.6,1927,8.3644,100,,,,
3912,-1060,1927,8.3646,100,,,,
3913,-1060,1927,8.3647,100,,,,
3914,-1060.4,1927,8.3648,100,,,,
3915,-1060.4,1927,8.3649,100,,,,
3916,-1060.9,1927,8.365,100,,,,
3917,-1060.9,1927,8.3651,100,,,,
3918,-1061.3,1927,8.3653,100,,,,
3919,-1061.3,1927,8.3654,100,,,,
3920,-1061.7,1927,8.3655,100,,,,
3921,-1061.7,1927,8.3656,100,,,,
3922,-1062.2,1927,8.3657,100,,,,
3923,-1062.2,1927,8.3658,100,,,,
3924,-1062.6,1927,8.366,100,,,,
3925,-1062.6,1927,8.3661,100,,,,
3926,-1063,1927,8.3662,100,,,,
3927,-1063,1927,8.3663,100,,,,
3928,-1063.4,1927,8.3664,100,,,,
3929,-1063.4,1927,8.3666,100,,,,
3930,-1063.9,1927,8.3667,100,,,,
3931,-1063.9,1927,8.3668,100,,,,
3932,-1064.3,1927,8.3669,100,,,,
3933,-1064.3,1927,8.367,100,,,,
3934,-1064.7,1927,8.3672,100,,,,
3935,-1064.7,1927,8.3673,100,,,,
3936,-1065.2,1927,8.3674,100,,,,
3937,-1065.2,1927,8.3675,100,,,,
3938,-1065.6,1927,8.3677,100,,,,
3939,-1065.6,1927,8.3678,100,,,,
3940,-1066,1927,8.3679,100,,,,
3941,-1066,1927,8.368,100,,,,
3942,-1066.4,1927,8.3682,100,,,,
3943,-1066.4,1927,8.3683,100,,,,
3944,-1066.9,1927,8.3684,100,,,,
3945,-1066.9,1927,8.3685,100,,,,
3946,-1067.3,1927,8.3687,100,,,,
3947,-1067.3,1927,8.3688,100,,,,
3948,-1067.7,1927,8.3689,100,,,,
3949,-1067.7,1927,8.3691,100,,,,
3950,-1068.2,1927,8.3692,100,,,,
3951,-1068.2,1927,8.3693,100,,,,
3952,-1068.6,1927,8.3694,100,,,,
3953,-1068.6,1927,8.3696,100,,,,
3954,-1069,1927,8.3697,100,,,,
3955,-1069,1927,8.3698,100,,,,
3956,-1069.4,1927,8.37,100,,,,
3957,-1069.4,1927,8.3701,100,,,,
3958,-1069.9,1927,8.3702,100,,,,
3959,-1069.9,1927,8.3704,100,,,,
3960,-1070.3,1927,8.3705,100,,,,
3961,-1070.3,1927,8.3706,100,,,,
3962,-1070.7,1927,8.3708,100,,,,
3963,-1070.7,1927,8.3709,100,,,,
3964,-1071.2,1927,8.371,100,,,,
3965,-1071.2,1927,8.3712,100,,,,
3966,-1071.6,1927,8.3713,100,,,,
3967,-1071.6,1927,8.3714,100,,,,
3968,-1072,1927,8.3716,100,,,,
3969,-1072,1927,8.3717,100,,,,
3970,-1072.4,1927,8.3719,100,,,,
3971,-1072.4,1927,8.372,100,,,,
3972,-1072.9,1927,8.3721,100,,,,
3973,-1072.9,1927,8.3723,100,,,,
3974,-1073.3,1927,8.3724,100,,,,
3975,-1073.3,1927,8.3726,100,,,,
3976,-1073.7,1927,8.3727,100,,,,
3977,-1073.7,1927,8.3728,100,,,,
3978,-1074.2,1927,8.373,100,,,,
3979,-1074.2,1927,8.3731,100,,,,
3980,-1074.6,1927,8.3733,100,,,,
3981,-1074.6,1927,8.3734,100,,,,
3982,-1075,1927,8.3735,100,,,,
3983,-1075,1927,8.3737,100,,,,
3984,-1075.4,1927,8.3738,100,,,,
3985,-1075.4,1927,8.374,100,,,,
3986,-1075.9,1927,8.3741,100,,,,
3987,-1075.9,1927,8.3743,100,,,,
3988,-1076.3,1927,8.3744,100,,,,
3989,-1076.3,1927,8.3746,100,,,,
3990,-1076.7,1927,8.3747,100,,,,
3991,-1076.7,1927,8.3749,100,,,,
3992,-1077.2,1927,8.375,100,,,,
3993,-1077.2,1927,8.3752,100,,,,
3994,-1077.6,1927,8.3753,100,,,,
3995,-1077.6,1927,8.3754,100,,,,
3996,-1078,1927,8.3756,100,,,,
3997,-1078,1927,8.3757,100,,,,
3998,-1078.4,1927,8.3759,100,,,,
3999,-1078.4,1927,8.3761,100,,,,
4000,-1078.9,1927,8.3762,,,,,
4001,-1078.9,1927,8.3764,,,,,
4002,-1079.3,1927,8.3765,,,,,
4003,-1079.3,1927,8.3767,,,,,
4004,-1079.7,1927,8.3768,,,,,
4005,-1079.7,1927,8.377,,,,,
4006,-1080.2,1927,8.3771,,,,,
4007,-1080.2,1927,8.3773,,,,,
4008,-1080.6,1927,8.3774,,,,,
4009,-1080.6,1927,8.3776,,,,,
4010,-1081,1927,8.3777,,,,,
4011,-1081,1927,8.3779,,,,,
4012,-1081.4,1927,8.3781,,,,,
4013,-1081.4,1927,8.3782,,,,,
4014,-1081.9,1927,8.3784,,,,,
4015,-1081.9,1927,8.3785,,,,,
4016,-1082.3,1927,8.3787,,,,,
4017,-1082.3,1927,8.3789,,,,,
4018,-1082.7,1927,8.379,,,,,
4019,-1082.7,1927,8.3792,,,,,
4020,-1083.2,1927,8.3793,,,,,
4021,-1083.2,1927,8.3795,,,,,
4022,-1083.6,1927,8.3797,,,,,
4023,-1083.6,1927,8.3798,,,,,
4024,-1084,1927,8.38,,,,,
4025,-1084,1927,8.3801,,,,,
4026,-1084.4,1927,8.3803,,,,,
4027,-1084.4,1927,8.3805,,,,,
4028,-1084.9,1927,8.3806,,,,,
4029,-1084.9,1927,8.3808,,,,,
4030,-1085.3,1927,8.381,,,,,
4031,-1085.3,1927,8.3811,,,,,
4032,-1085.7,1927,8.3813,,,,,
4033,-1085.7,1927,8.3815,,,,,
4034,-1086.1,1927,8.3816,,,,,
4035,-1086.2,1927,8.3818,,,,,
4036,-1086.6,1927,8.382,,,,,
4037,-1086.6,1927,8.3821,,,,,
4038,-1087,1927,8.3823,,,,,
4039,-1087,1927,8.3825,,,,,
4040,-1087.4,1927,8.3826,,,,,
4041,-1087.4,1927,8.3828,,,,,
4042,-1087.9,1927,8.383,,,,,
4043,-1087.9,1927,8.3832,,,,,
4044,-1088.3,1927,8.3833,,,,,
4045,-1088.3,1927,8.3835,,,,,
4046,-1088.7,1927,8.3837,,,,,
4047,-1088.7,1927,8.3838,,,,,
4048,-1089.1,1927,8.384,,,,,
4049,-1089.1,1927,8.3842,,,,,
4050,-1089.6,1927,8.3844,,,,,
4051,-1089.6,1927,8.3845,,,,,
4052,-1090,1927,8.3847,,,,,
4053,-1090,1927,8.3849,,,,,
4054,-1090.4,1927,8.3851,,,,,
4055,-1090.4,1927,8.3852,,,,,
4056,-1090.9,1927,8.3854,,,,,
4057,-1090.9,1927,8.3856,,,,,
4058,-1091.3,1927,8.3858,,,,,
4059,-1091.3,1927,8.3859,,,,,
4060,-1091.7,1927,8.3861,,,,,
4061,-1091.7,1927,8.3863,,,,,
4062,-1092.1,1927,8.3865,,,,,
4063,-1092.1,1927,8.3867,,,,,
4064,-1092.6,1927,8.3868,,,,,
4065,-1092.6,1927,8.387,,,,,
4066,-1093,1927,8.3872,,,,,
4067,-1093,1927,8.3874,,,,,
4068,-1093.4,1927,8.3876,,,,,
4069,-1093.4,1927,8.3877,,,,,
4070,-1093.8,1927,8.3879,,,,,
4071,-1093.8,1927,8.3881,,,,,
4072,-1094.3,1927,8.3883,,,,,
4073,-1094.3,1927,8.3885,,,,,
4074,-1094.7,1927,8.3886,,,,,
4075,-1094.7,1927,8.3888,,,,,
4076,-1095.1,1927,8.389,,,,,
4077,-1095.1,1927,8.3892,,,,,
4078,-1095.6,1927,8.3894,,,,,
4079,-1095.6,1927,8.3896,,,,,
4080,-1096,1927,8.3897,,,,,
4081,-1096,1927,8.3899,,,,,
4082,-1096.4,1927,8.3901,,,,,
4083,-1096.4,1927,8.3903,,,,,
4084,-1096.8,1927,8.3905,,,,,
4085,-1096.8,1927,8.3907,,,,,
4086,-1097.3,1927,8.3909,,,,,
4087,-1097.3,1927,8.391,,,,,
4088,-1097.7,1927,8.3912,,,,,
4089,-1097.7,1927,8.3914,,,,,
4090,-1098.1,1927,8.3916,,,,,
4091,-1098.1,1927,8.3918,,,,,
4092,-1098.5,1927,8.392,,,,,
4093,-1098.5,1927,8.3922,,,,,
4094,-1099,1927,8.3924,,,,,
4095,-1099,1927,8.3925,,,,,
4096,-1099.4,1927,8.3927,,,,,
4097,-1099.4,1927,8.3929,,,,,
4098,-1099.8,1927,8.3931,,,,,
4099,-1099.8,1927,8.3933,,,,,
4100,-1100.3,1927,8.3935,,,,,
4101,-1100.3,1927,8.3937,,,,,
4102,-1100.7,1927,8.3939,,,,,
4103,-1100.7,1927,8.3941,,,,,
4104,-1101.1,1927,8.3942,,,,,
4105,-1101.1,1927,8.3944,,,,,
4106,-1101.5,1927,8.3946,,,,,
