Time,f_flex,f_frac,f_grad,length
3668,8.5293,1926.1,5.4901,
3669,8.5298,1926.1,5.4903,
3670,8.5345,1926.1,5.4905,
3671,8.535,1926.1,5.4907,
3672,8.5398,1926.1,5.4909,
3673,8.5403,1926.1,5.4911,
3674,8.545,1926.1,5.4913,
3675,8.5455,1926.1,5.4915,
3676,8.5503,1926.1,5.4917,
3677,8.5508,1926.1,5.4919,
3678,8.5556,1926.1,5.4921,
3679,8.5561,1926.1,5.4923,
3680,8.5609,1926.1,5.4925,
3681,8.5614,1926.1,5.4927,
3682,8.5662,1926.1,5.4929,
3683,8.5668,1926.1,5.4931,
3684,8.5716,1926.1,5.4933,
3685,8.5721,1926.1,5.4935,
3686,8.5769,1926.1,5.4937,
3687,8.5775,1926.1,5.4939,
3688,8.5823,1926.1,5.4941,
3689,8.5829,1926.1,5.4943,
3690,8.5877,1926.1,5.4945,
3691,8.5883,1926.1,5.4947,
3692,8.5932,1926.1,5.4949,
3693,8.5938,1926.1,5.4951,
3694,8.5986,1926.1,5.4953,
3695,8.5993,1926.1,5.4955,
3696,8.6041,1926.1,5.4957,
3697,8.6047,1926.1,5.4959,
3698,8.6096,1926.1,5.4961,
3699,8.6102,1926.1,5.4963,
3700,8.6152,1926.1,5.4965,
3701,8.6158,1926.1,5.4966,
3702,8.6207,1926.1,5.4968,
3703,8.6213,1926.1,5.497,
3704,8.6263,1926.1,5.4972,
3705,8.6269,1926.1,5.4974,
3706,8.6318,1926.1,5.4976,
3707,8.6325,1926.1,5.4978,
3708,8.6374,1926.1,5.498,
3709,8.6381,1926.1,5.4982,
3710,8.643,1926.1,5.4984,
3711,8.6437,1926.1,5.4986,
3712,8.6487,1926.1,5.4987,
3713,8.6493,1926.1,5.4989,
3714,8.6543,1926.1,5.4991,
3715,8.655,1926.1,5.4993,
3716,8.66,1926.1,5.4995,
3717,8.6607,1926.1,5.4997,
3718,8.6657,1926.1,5.4999,
3719,8.6664,1926.1,5.5,
3720,8.6714,1926.1,5.5002,
3721,8.6721,1926.1,5.5004,
3722,8.6772,1926.1,5.5006,
3723,8.6778,1926.1,5.5008,
3724,8.6829,1926.1,5.501,
3725,8.6837,1926.1,5.5011,
3726,8.6887,1926.1,5.5013,
3727,8.6894,1926.1,5.5015,
3728,8.6945,1926.1,5.5017,
3729,8.6952,1926.1,5.5019,
3730,8.7003,1926.1,5.502,
3731,8.7011,1926.1,5.5022,
3732,8.7061,1926.1,5.5024,
3733,8.7069,1926.1,5.5026,
3734,8.712,1926.1,5.5027,
3735,8.7128,1926.1,5.5029,
3736,8.7179,1926.1,5.5031,
3737,8.7186,1926.1,5.5033,
3738,8.7238,1926.1,5.5034,
3739,8.7245,1926.1,5.5036,
3740,8.7297,1926.1,5.5038,
3741,8.7304,1926.1,5.504,
3742,8.7356,1926.1,5.5041,
3743,8.7364,1926.1,5.5043,
3744,8.7416,1926.1,5.5045,
3745,8.7424,1926.1,5.5046,
3746,8.7476,1926.1,5.5048,
3747,8.7484,1926.1,5.505,
3748,8.7536,1926.1,5.5051,
3749,8.7543,1926.1,5.5053,
3750,8.7596,1926.1,5.5055,
3751,8.7604,1926.1,5.5056,
3752,8.7656,1926.1,5.5058,
3753,8.7664,1926.1,5.506,
3754,8.7717,1926.1,5.5061,
3755,8.7725,1926.1,5.5063,
3756,8.7777,1926.1,5.5065,
3757,8.7785,1926.1,5.5066,
3758,8.7838,1926.1,5.5068,
3759,8.7847,1926.1,5.5069,
3760,8.7899,1926.1,5.5071,
3761,8.7908,1926.1,5.5073,
3762,8.796,1926.1,5.5074,
3763,8.7969,1926.1,5.5076,
3764,8.8022,1926.1,5.5077,
3765,8.803,1926.1,5.5079,
3766,8.8084,1926.1,5.508,
3767,8.8092,1926.1,5.5082,
3768,8.8146,1926.1,5.5084,
3769,8.8154,1926.1,5.5085,
3770,8.8207,1926.1,5.5087,
3771,8.8216,1926.1,5.5088,
3772,8.827,1926.1,5.509,
3773,8.8279,1926.1,5.5091,
3774,8.8332,1926.1,5.5093,
3775,8.8341,1926.1,5.5094,
3776,8.8395,1926.1,5.5096,
3777,8.8403,1926.1,5.5097,
3778,8.8457,1926.1,5.5099,
3779,8.8467,1926.1,5.51,
3780,8.8521,1926.1,5.5102,
3781,8.8529,1926.1,5.5103,
3782,8.8584,1926.1,5.5105,
3783,8.8593,1926.1,5.5106,
3784,8.8647,1926.1,5.5107,
3785,8.8656,1926.1,5.5109,
3786,8.8711,1926.1,5.511,
3787,8.8719,1926.1,5.5112,
3788,8.8775,1926.1,5.5113,
3789,8.8784,1926.1,5.5115,
3790,8.8838,1926.1,5.5116,
3791,8.8848,1926.1,5.5117,
3792,8.8902,1926.1,5.5119,
3793,8.8912,1926.1,5.512,
3794,8.8967,1926.1,5.5122,
3795,8.8976,1926.1,5.5123,
3796,8.9031,1926.1,5.5124,
3797,8.9041,1926.1,5.5126,
3798,8.9096,1926.1,5.5127,
3799,8.9105,1926.1,5.5128,
3800,8.9161,1926.1,5.513,
3801,8.917,1926.1,5.5131,
3802,8.9226,1926.1,5.5132,
3803,8.9235,1926.1,5.5134,
3804,8.9291,1926.1,5.5135,
3805,8.93,1926.1,5.5136,
3806,8.9356,1926.1,5.5138,
3807,8.9366,1926.1,5.5139,
3808,8.9422,1926.1,5.514,
3809,8.9432,1926.1,5.5141,
3810,8.9488,1926.1,5.5143,
3811,8.9497,1926.1,5.5144,
3812,8.9553,1926.1,5.5145,
3813,8.9563,1926.1,5.5146,
3814,8.962,1926.1,5.5148,
3815,8.963,1926.1,5.5149,
3816,8.9686,1926.1,5.515,
3817,8.9696,1926.1,5.5151,
3818,8.9753,1926.1,5.5153,
3819,8.9762,1926.1,5.5154,
3820,8.9819,1926.1,5.5155,
3821,8.9829,1926.1,5.5156,
3822,8.9886,1926.1,5.5158,
3823,8.9896,1926.1,5.5159,
3824,8.9953,1926.1,5.516,
3825,8.9963,1926.1,5.5161,
3826,9.002,1926.1,5.5162,
3827,9.0031,1926.1,5.5163,
3828,9.0088,1926.1,5.5165,
3829,9.0098,1926.1,5.5166,
3830,9.0155,1926.1,5.5167,
3831,9.0165,1926.1,5.5168,
3832,9.0223,1926.1,5.5169,
3833,9.0233,1926.1,5.517,
3834,9.0291,1926.1,5.5171,
3835,9.0301,1926.1,5.5173,
3836,9.0359,1926.1,5.5174,
3837,9.037,1926.1,5.5175,
3838,9.0427,1926.1,5.5176,
3839,9.0438,1926.1,5.5177,
3840,9.0495,1926.1,5.5178,
3841,9.0507,1926.1,5.5179,
3842,9.0564,1926.1,5.518,
3843,9.0575,1926.1,5.5181,
3844,9.0633,1926.1,5.5182,
3845,9.0644,1926.1,5.5184,
3846,9.0702,1926.1,5.5185,
3847,9.0713,1926.1,5.5186,
3848,9.0771,1926.1,5.5187,
3849,9.0782,1926.1,5.5188,
3850,9.0841,1926.1,5.5189,
3851,9.0852,1926.1,5.519,
3852,9.091,1926.1,5.5191,
3853,9.0921,1926.1,5.5192,
3854,9.098,1926.1,5.5193,
3855,9.0991,1926.1,5.5194,
3856,9.1049,1926.1,5.5195,
3857,9.1061,1926.1,5.5196,
3858,9.1119,1926.1,5.5197,
3859,9.1131,1926.1,5.5198,
3860,9.119,1926.1,5.5199,
3861,9.1201,1926.1,5.52,
3862,9.126,1926.1,5.5201,
3863,9.1272,1926.1,5.5202,
3864,9.1331,1926.1,5.5203,
3865,9.1343,1926.1,5.5204,
3866,9.1402,1926.1,5.5205,
3867,9.1413,1926.1,5.5206,
3868,9.1473,1926.1,5.5207,
3869,9.1484,1926.1,5.5208,
3870,9.1544,1926.1,5.5208,
3871,9.1556,1926.1,5.5209,
3872,9.1615,1926.1,5.521,
3873,9.1627,1926.1,5.5211,
3874,9.1686,1926.1,5.5212,
3875,9.1698,1926.1,5.5213,
3876,9.1758,1926.1,5.5214,
3877,9.177,1926.1,5.5215,
3878,9.183,1926.1,5.5216,
3879,9.1842,1926.1,5.5217,
3880,9.1902,1926.1,5.5218,
3881,9.1913,1926.1,5.5218,
3882,9.1974,1926.1,5.5219,
3883,9.1986,1926.1,5.522,
3884,9.2046,1926.1,5.5221,
3885,9.2058,1926.1,5.5222,
3886,9.2119,1926.1,5.5223,
3887,9.2131,1926.1,5.5224,
3888,9.2191,1926.1,5.5224,
3889,9.2204,1926.1,5.5225,
3890,9.2264,1926.1,5.5226,
3891,9.2277,1926.1,5.5227,
3892,9.2337,1926.1,5.5228,
3893,9.2349,1926.1,5.5229,
3894,9.241,1926.1,5.5229,
3895,9.2423,1926.1,5.523,
3896,9.2484,1926.1,5.5231,
3897,9.2496,1926.1,5.5232,
3898,9.2558,1926.1,5.5233,
3899,9.257,1926.1,5.5233,
3900,9.2631,1926.1,5.5234,
3901,9.2644,1926.1,5.5235,
3902,9.2705,1926.1,5.5236,
3903,9.2718,1926.1,5.5237,
3904,9.2779,1926.1,5.5237,
3905,9.2792,1926.1,5.5238,
3906,9.2853,1926.1,5.5239,
3907,9.2866,1926.1,5.524,
3908,9.2927,1926.1,5.5241,
3909,9.294,1926.1,5.5241,
3910,9.3002,1926.1,5.5242,
3911,9.3015,1926.1,5.5243,
3912,9.3076,1926.1,5.5244,
3913,9.3089,1926.1,5.5244,
3914,9.3152,1926.1,5.5245,
3915,9.3164,1926.1,5.5246,
3916,9.3226,1926.1,5.5247,
3917,9.3239,1926.1,5.5247,
3918,9.3302,1926.1,5.5248,
3919,9.3315,1926.1,5.5249,
3920,9.3377,1926.1,5.5249,
3921,9.339,1926.1,5.525,
3922,9.3453,1926.1,5.5251,
3923,9.3466,1926.1,5.5252,
3924,9.3528,1926.1,5.5252,
3925,9.3541,1926.1,5.5253,
3926,9.3604,1926.1,5.5254,
3927,9.3617,1926.1,5.5254,
3928,9.368,1926.1,5.5255,
3929,9.3693,1926.1,5.5256,
3930,9.3756,1926.1,5.5256,
3931,9.377,1926.1,5.5257,
3932,9.3833,1926.1,5.5258,
3933,9.3846,1926.1,5.5258,
3934,9.3909,1926.1,5.5259,
3935,9.3922,1926.1,5.526,
3936,9.3986,1926.1,5.526,
3937,9.3999,1926.1,5.5261,
3938,9.4063,1926.1,5.5262,
3939,9.4076,1926.1,5.5262,
3940,9.4139,1926.1,5.5263,
3941,9.4153,1926.1,5.5264,
3942,9.4217,1926.1,5.5264,
3943,9.423,1926.1,5.5265,
3944,9.4294,1926.1,5.5266,
3945,9.4307,1926.1,5.5266,
3946,9.4371,1926.1,5.5267,
3947,9.4386,1926.1,5.5268,
3948,9.4449,1926.1,5.5268,
3949,9.4463,1926.1,5.5269,
3950,9.4527,1926.1,5.5269,
3951,9.4541,1926.1,5.527,
3952,9.4605,1926.1,5.5271,
3953,9.4619,1926.1,5.5271,
3954,9.4683,1926.1,5.5272,
3955,9.4697,1926.1,5.5272,
3956,9.4761,1926.1,5.5273,
3957,9.4775,1926.1,5.5274,
3958,9.4839,1926.1,5.5274,
3959,9.4854,1926.1,5.5275,
3960,9.4918,1926.1,5.5275,
3961,9.4932,1926.1,5.5276,
3962,9.4997,1926.1,5.5277,
3963,9.5011,1926.1,5.5277,
3964,9.5076,1926.1,5.5278,
3965,9.509,1926.1,5.5278,
3966,9.5155,1926.1,5.5279,
3967,9.5169,1926.1,5.528,
3968,9.5234,1926.1,5.528,
3969,9.5248,1926.1,5.5281,
3970,9.5313,1926.1,5.5281,
3971,9.5327,1926.1,5.5282,
3972,9.5393,1926.1,5.5282,
3973,9.5407,1926.1,5.5283,
3974,9.5473,1926.1,5.5283,
3975,9.5487,1926.1,5.5284,
3976,9.5553,1926.1,5.5285,
3977,9.5567,1926.1,5.5285,
3978,9.5632,1926.1,5.5286,
3979,9.5647,1926.1,5.5286,
3980,9.5712,1926.1,5.5287,
3981,9.5727,1926.1,5.5287,
3982,9.5793,1926.1,5.5288,
3983,9.5807,1926.1,5.5288,
3984,9.5873,1926.1,5.5289,
3985,9.5888,1926.1,5.5289,
3986,9.5954,1926.1,5.529,
3987,9.5968,1926.1,5.529,
3988,9.6034,1926.1,5.5291,
3989,9.6049,1926.1,5.5292,
3990,9.6115,1926.1,5.5292,
3991,9.613,1926.1,5.5293,
3992,9.6196,1926.1,5.5293,
3993,9.6211,1926.1,5.5294,
3994,9.6277,1926.1,5.5294,
3995,9.6292,1926.1,5.5295,
3996,9.6359,1926.1,5.5295,
3997,9.6374,1926.1,5.5296,
3998,9.644,1926.1,5.5296,
3999,9.6455,1926.1,5.5297,
4000,9.6522,1926.1,5.5297,
4001,9.6537,1926.1,5.5298,
4002,9.6604,1926.1,5.5298,
4003,9.6618,1926.1,5.5299,
4004,9.6685,1926.1,5.5299,
4005,9.6701,1926.1,5.53,
4006,9.6767,1926.1,5.53,
4007,9.6783,1926.1,5.5301,
4008,9.685,1926.1,5.5301,
4009,9.6865,1926.1,5.5302,
4010,9.6932,1926.1,5.5302,
4011,9.6947,1926.1,5.5302,
4012,9.7014,1926.1,5.5303,
4013,9.703,1926.1,5.5303,
4014,9.7097,1926.1,5.5304,
4015,9.7112,1926.1,5.5304,
4016,9.718,1926.1,5.5305,
4017,9.7195,1926.1,5.5305,
4018,9.7263,1926.1,5.5306,
4019,9.7278,1926.1,5.5306,
4020,9.7346,1926.1,5.5307,
4021,9.7361,1926.1,5.5307,
4022,9.7429,1926.1,5.5308,
4023,9.7444,1926.1,5.5308,
4024,9.7512,1926.1,5.5309,
4025,9.7527,1926.1,5.5309,
4026,9.7596,1926.1,5.5309,
4027,9.7611,1926.1,5.531,
4028,9.7679,1926.1,5.531,
4029,9.7695,1926.1,5.5311,
4030,9.7763,1926.1,5.5311,
4031,9.7779,1926.1,5.5312,
4032,9.7847,1926.1,5.5312,
4033,9.7863,1926.1,5.5313,
4034,9.7931,1926.1,5.5313,
4035,9.7946,1926.1,5.5313,
4036,9.8015,1926.1,5.5314,
4037,9.8031,1926.1,5.5314,
4038,9.8099,1926.1,5.5315,
4039,9.8115,1926.1,5.5315,
4040,9.8184,1926.1,5.5316,
4041,9.82,1926.1,5.5316,
4042,9.8268,1926.1,5.5316,
4043,9.8284,1926.1,5.5317,
4044,9.8353,1926.1,5.5317,
4045,9.8369,1926.1,5.5318,
4046,9.8438,1926.1,5.5318,
4047,9.8453,1926.1,5.5319,
4048,9.8523,1926.1,5.5319,
4049,9.8539,1926.1,5.5319,
4050,9.8608,1926.1,5.532,
4051,9.8624,1926.1,5.532,
4052,9.8693,1926.1,5.5321,
4053,9.8709,1926.1,5.5321,
4054,9.8779,1926.1,5.5321,
4055,9.8795,1926.1,5.5322,
4056,9.8864,1926.1,5.5322,
4057,9.888,1926.1,5.5323,
4058,9.895,1926.1,5.5323,
4059,9.8966,1926.1,5.5324,
4060,9.9035,1926.1,5.5324,
4061,9.9052,1926.1,5.5324,
4062,9.9121,1926.1,5.5325,
4063,9.9137,1926.1,5.5325,
4064,9.9207,1926.1,5.5326,
4065,9.9224,1926.1,5.5326,
4066,9.9294,1926.1,5.5326,
4067,9.931,1926.1,5.5327,
4068,9.938,1926.1,5.5327,
4069,9.9396,1926.1,5.5328,
4070,9.9466,1926.1,5.5328,
4071,9.9483,1926.1,5.5328,
4072,9.9553,1926.1,5.5329,
4073,9.9569,1926.1,5.5329,
4074,9.964,1926.1,5.5329,
4075,9.9656,1926.1,5.533,
4076,9.9726,1926.1,5.533,
4077,9.9743,1926.1,5.5331,
4078,9.9813,1926.1,5.5331,
4079,9.983,1926.1,5.5331,
4080,9.99,1926.1,5.5332,
4081,9.9917,1926.1,5.5332,
4082,9.9987,1926.1,5.5333,
4083,10,1926.1,5.5333,
4084,10.008,1926.1,5.5333,
4085,10.009,1926.1,5.5334,
4086,10.016,1926.1,5.5334,
4087,10.018,1926.1,5.5334,
4088,10.025,1926.1,5.5335,
4089,10.027,1926.1,5.5335,
4090,10.034,1926.1,5.5336,
4091,10.035,1926.1,5.5336,
4092,10.043,1926.1,5.5336,
4093,10.044,1926.1,5.5337,
4094,10.051,1926.1,5.5337,
4095,10.053,1926.1,5.5337,
4096,10.06,1926.1,5.5338,
4097,10.062,1926.1,5.5338,
4098,10.069,1926.1,5.5339,
4099,10.071,1926.1,5.5339,
4100,10.078,1926.1,5.5339,
4101,10.079,1926.1,5.534,
4102,10.087,1926.1,5.534,
4103,10.088,1926.1,5.534,
4104,10.095,1926.1,5.5341,
4105,10.097,1926.1,5.5341,
4106,10.104,1926.1,5.5341,
4107,10.106,1926.1,5.5342,
4108,10.113,1926.1,5.5342,
4109,10.115,1926.1,5.5343,
4110,10.122,1926.1,5.5343,
4111,10.124,1926.1,5.5343,
4112,10.131,1926.1,5.5344,
4113,10.133,1926.1,5.5344,
4114,10.14,1926.1,5.5344,
4115,10.142,1926.1,5.5345,
4116,10.149,1926.1,5.5345,
4117,10.15,1926.1,5.5345,
4118,10.158,1926.1,5.5346,
4119,10.159,1926.1,5.5346,
4120,10.167,1926.1,5.5346,
4121,10.168,1926.1,5.5347,
4122,10.176,1926.1,5.5347,
4123,10.177,1926.1,5.5347,
4124,10.185,1926.1,5.5348,
4125,10.186,1926.1,5.5348,
4126,10.194,1926.1,5.5349,
4127,10.195,1926.1,5.5349,
4128,10.202,1926.1,5.5349,
4129,10.204,1926.1,5.535,
4130,10.211,1926.1,5.535,
4131,10.213,1926.1,5.535,
4132,10.22,1926.1,5.5351,
4133,10.222,1926.1,5.5351,
4134,10.229,1926.1,5.5351,
4135,10.231,1926.1,5.5352,
4136,10.239,1926.1,5.5352,
4137,10.24,1926.1,5.5352,
4138,10.248,1926.1,5.5353,
4139,10.249,1926.1,5.5353,
4140,10.257,1926.1,5.5353,
4141,10.258,1926.1,5.5354,
4142,10.266,1926.1,5.5354,
4143,10.267,1926.1,5.5354,
4144,10.275,1926.1,5.5355,
4145,10.276,1926.1,5.5355,
4146,10.284,1926.1,5.5355,
4147,10.286,1926.1,5.5356,
4148,10.293,1926.1,5.5356,
4149,10.295,1926.1,5.5356,
4150,10.302,1926.1,5.5357,
4151,10.304,1926.1,5.5357,
4152,10.311,1926.1,5.5357,
4153,10.313,1926.1,5.5358,
4154,10.32,1926.1,5.5358,
4155,10.322,1926.1,5.5358,
4156,10.329,1926.1,5.5359,
4157,10.331,1926.1,5.5359,
4158,10.338,1926.1,5.5359,
4159,10.34,1926.1,5.536,
4160,10.348,1926.1,5.536,
4161,10.349,1926.1,5.536,
4162,10.357,1926.1,5.5361,
4163,10.359,1926.1,5.5361,
4164,10.366,1926.1,5.5361,
4165,10.368,1926.1,5.5362,
4166,10.375,1926.1,5.5362,
4167,10.377,1926.1,5.5362,
4168,10.384,1926.1,5.5363,
4169,10.386,1926.1,5.5363,
4170,10.393,1926.1,5.5363,
4171,10.395,1926.1,5.5364,
4172,10.403,1926.1,5.5364,
4173,10.404,1926.1,5.5364,
4174,10.412,1926.1,5.5365,
4175,10.414,1926.1,5.5365,
4176,10.421,1926.1,5.5365,
4177,10.423,1926.1,5.5366,
4178,10.43,1926.1,5.5366,
4179,10.432,1926.1,5.5366,
4180,10.44,1926.1,5.5366,
4181,10.441,1926.1,5.5367,
4182,10.449,1926.1,5.5367,
4183,10.451,1926.1,5.5367,
4184,10.458,1926.1,5.5368,
4185,10.46,1926.1,5.5368,
4186,10.467,1926.1,5.5368,
4187,10.469,1926.1,5.5369,
4188,10.477,1926.1,5.5369,
4189,10.478,1926.1,5.5369,
4190,10.486,1926.1,5.537,
4191,10.488,1926.1,5.537,
4192,10.495,1926.1,5.537,
4193,10.497,1926.1,5.5371,
4194,10.504,1926.1,5.5371,
4195,10.506,1926.1,5.5371,
4196,10.514,1926.1,5.5372,
4197,10.516,1926.1,5.5372,
4198,10.523,1926.1,5.5372,
4199,10.525,1926.1,5.5373,
4200,10.532,1926.1,5.5373,
4201,10.534,1926.1,5.5373,
4202,10.542,1926.1,5.5373,
4203,10.543,1926.1,5.5374,
4204,10.551,1926.1,5.5374,
4205,10.553,1926.1,5.5374,
4206,10.56,1926.1,5.5375,
4207,10.562,1926.1,5.5375,
4208,10.57,1926.1,5.5375,
4209,10.571,1926.1,5.5376,
4210,10.579,1926.1,5.5376,
4211,10.581,1926.1,5.5376,
4212,10.588,1926.1,5.5377,
4213,10.59,1926.1,5.5377,
4214,10.598,1926.1,5.5377,
4215,10.599,1926.1,5.5378,
4216,10.607,1926.1,5.5378,
4217,10.609,1926.1,5.5378,
4218,10.616,1926.1,5.5378,
4219,10.618,1926.1,5.5379,
4220,10.626,1926.1,5.5379,
4221,10.628,1926.1,5.5379,
4222,10.635,1926.1,5.538,
4223,10.637,1926.1,5.538,
4224,10.645,1926.1,5.538,
4225,10.646,1926.1,5.5381,
4226,10.654,1926.1,5.5381,
4227,10.656,1926.1,5.5381,
4228,10.663,1926.1,5.5382,
4229,10.665,1926.1,5.5382,
4230,10.673,1926.1,5.5382,
4231,10.675,1926.1,5.5382,
4232,10.682,1926.1,5.5383,
4233,10.684,1926.1,5.5383,
4234,10.692,1926.1,5.5383,
4235,10.694,1926.1,5.5384,
4236,10.701,1926.1,5.5384,
4237,10.703,1926.1,5.5384,
4238,10.711,1926.1,5.5385,
4239,10.712,1926.1,5.5385,
4240,10.72,1926.1,5.5385,
4241,10.722,1926.1,5.5386,
4242,10.729,1926.1,5.5386,
4243,10.731,1926.1,5.5386,
4244,10.739,1926.1,5.5386,
4245,10.741,1926.1,5.5387,
4246,10.748,1926.1,5.5387,
4247,10.75,1926.1,5.5387,
4248,10.758,1926.1,5.5388,
4249,10.76,1926.1,5.5388,
4250,10.767,1926.1,5.5388,
4251,10.769,1926.1,5.5389,
4252,10.777,1926.1,5.5389,
4253,10.779,1926.1,5.5389,
4254,10.786,1926.1,5.539,
4255,10.788,1926.1,5.539,
4256,10.796,1926.1,5.539,
4257,10.798,1926.1,5.539,
4258,10.805,1926.1,5.5391,
4259,10.807,1926.1,5.5391,
4260,10.815,1926.1,5.5391,
4261,10.817,1926.1,5.5392,
4262,10.824,1926.1,5.5392,
4263,10.826,1926.1,5.5392,
4264,10.834,1926.1,5.5393,
4265,10.836,1926.1,5.5393,
4266,10.843,1926.1,5.5393,
4267,10.845,1926.1,5.5394,
4268,10.853,1926.1,5.5394,
4269,10.855,1926.1,5.5394,
4270,10.862,1926.1,5.5394,
4271,10.864,1926.1,5.5395,
4272,10.872,1926.1,5.5395,
4273,10.874,1926.1,5.5395,
4274,10.882,1926.1,5.5396,
4275,10.883,1926.1,5.5396,
4276,10.891,1926.1,5.5396,
4277,10.893,1926.1,5.5397,
4278,10.901,1926.1,5.5397,
4279,10.903,1926.1,5.5397,
4280,10.91,1926.1,5.5397,
4281,10.912,1926.1,5.5398,
4282,10.92,1926.1,5.5398,
4283,10.922,1926.1,5.5398,
4284,10.929,1926.1,5.5399,
4285,10.931,1926.1,5.5399,
4286,10.939,1926.1,5.5399,
4287,10.941,1926.1,5.54,
4288,10.948,1926.1,5.54,
4289,10.95,1926.1,5.54,
4290,10.958,1926.1,5.5401,
4291,10.96,1926.1,5.5401,
4292,10.968,1926.1,5.5401,
4293,10.969,1926.1,5.5401,
4294,10.977,1926.1,5.5402,
4295,10.979,1926.1,5.5402,
4296,10.987,1926.1,5.5402,
4297,10.989,1926.1,5.5403,
4298,10.996,1926.1,5.5403,
4299,10.998,1926.1,5.5403,
4300,11.006,1926.1,5.5404,
4301,11.008,1926.1,5.5404,
4302,11.016,1926.1,5.5404,
4303,11.017,1926.1,5.5404,
4304,11.025,1926.1,5.5405,
4305,11.027,1926.1,5.5405,
4306,11.035,1926.1,5.5405,
4307,11.037,1926.1,5.5406,
4308,11.044,1926.1,5.5406,
4309,11.046,1926.1,5.5406,
4310,11.054,1926.1,5.5407,
4311,11.056,1926.1,5.5407,
4312,11.064,1926.1,5.5407,
4313,11.065,1926.1,5.5408,
4314,11.073,1926.1,5.5408,
4315,11.075,1926.1,5.5408,
4316,11.083,1926.1,5.5408,
4317,11.085,1926.1,5.5409,
4318,11.092,1926.1,5.5409,
4319,11.094,1926.1,5.5409,
4320,11.102,1926.1,5.541,
4321,11.104,1926.1,5.541,
4322,11.112,1926.1,5.541,
4323,11.114,1926.1,5.5411,
4324,11.121,1926.1,5.5411,
4325,11.123,1926.1,5.5411,
4326,11.131,1926.1,5.5412,
4327,11.133,1926.1,5.5412,
4328,11.14,1926.1,5.5412,
4329,11.142,1926.1,5.5412,
4330,11.15,1926.1,5.5413,
4331,11.152,1926.1,5.5413,
4332,11.16,1926.1,5.5413,
4333,11.162,1926.1,5.5414,
4334,11.169,1926.1,5.5414,
4335,11.171,1926.1,5.5414,
4336,11.179,1926.1,5.5415,
4337,11.181,1926.1,5.5415,
4338,11.189,1926.1,5.5415,
4339,11.191,1926.1,5.5416,
4340,11.198,1926.1,5.5416,
4341,11.2,1926.1,5.5416,
4342,11.208,1926.1,5.5416,
4343,11.21,1926.1,5.5417,
4344,11.218,1926.1,5.5417,
4345,11.22,1926.1,5.5417,
4346,11.227,1926.1,5.5418,
4347,11.229,1926.1,5.5418,
4348,11.237,1926.1,5.5418,
4349,11.239,1926.1,5.5419,
4350,11.247,1926.1,5.5419,
4351,11.248,1926.1,5.5419,
4352,11.256,1926.1,5.542,
4353,11.258,1926.1,5.542,
4354,11.266,1926.1,5.542,
4355,11.268,1926.1,5.5421,
4356,11.276,1926.1,5.5421,
4357,11.277,1926.1,5.5421,
4358,11.285,1926.1,5.5421,
4359,11.287,1926.1,5.5422,
4360,11.295,1926.1,5.5422,
4361,11.297,1926.1,5.5422,
4362,11.305,1926.1,5.5423,
4363,11.306,1926.1,5.5423,
4364,11.314,1926.1,5.5423,
4365,11.316,1926.1,5.5424,
4366,11.324,1926.1,5.5424,
4367,11.326,1926.1,5.5424,
4368,11.334,1926.1,5.5425,
4369,11.335,1926.1,5.5425,
4370,11.343,1926.1,5.5425,
4371,11.345,1926.1,5.5426,
4372,11.353,1926.1,5.5426,
4373,11.355,1926.1,5.5426,
4374,11.363,1926.1,5.5426,
4375,11.364,1926.1,5.5427,
4376,11.372,1926.1,5.5427,
4377,11.374,1926.1,5.5427,
4378,11.382,1926.1,5.5428,
4379,11.384,1926.1,5.5428,
4380,11.392,1926.1,5.5428,
4381,11.393,1926.1,5.5429,
4382,11.401,1926.1,5.5429,
4383,11.403,1926.1,5.5429,
4384,11.411,1926.1,5.543,
4385,11.413,1926.1,5.543,
4386,11.421,1926.1,5.543,
4387,11.422,1926.1,5.5431,
4388,11.43,1926.1,5.5431,
4389,11.432,1926.1,5.5431,
4390,11.44,1926.1,5.5432,
4391,11.442,1926.1,5.5432,
4392,11.45,1926.1,5.5432,
4393,11.451,1926.1,5.5433,
4394,11.459,1926.1,5.5433,
4395,11.461,1926.1,5.5433,
4396,11.469,1926.1,5.5433,
4397,11.471,1926.1,5.5434,
4398,11.479,1926.1,5.5434,
4399,11.48,1926.1,5.5434,
4400,11.488,1926.1,5.5435,
4401,11.49,1926.1,5.5435,
4402,11.498,1926.1,5.5435,
4403,11.5,1926.1,5.5436,
4404,11.508,1926.1,5.5436,
4405,11.509,1926.1,5.5436,
4406,11.517,1926.1,5.5437,
4407,11.519,1926.1,5.5437,
4408,11.527,1926.1,5.5437,
4409,11.529,1926.1,5.5438,
4410,11.537,1926.1,5.5438,
4411,11.538,1926.1,5.5438,
4412,11.546,1926.1,5.5439,
4413,11.548,1926.1,5.5439,
4414,11.556,1926.1,5.5439,
4415,11.558,1926.1,5.544,
4416,11.566,1926.1,5.544,
4417,11.567,1926.1,5.544,
4418,11.575,1926.1,5.5441,
4419,11.577,1926.1,5.5441,
4420,11.585,1926.1,5.5441,
4421,11.587,1926.1,5.5442,
4422,11.595,1926.1,5.5442,
4423,11.596,1926.1,5.5442,
4424,11.604,1926.1,5.5443,
4425,11.606,1926.1,5.5443,
4426,11.614,1926.1,5.5443,
4427,11.616,1926.1,5.5444,
