Time,length,f_elec,f_flex,f_frac,f_grad,g_v
2066,50,-83.487,-107.53,1130.1,6.8716,-49.1423513
2067,50,-82.443,-107.14,1130.5,6.8444,-49.10627956
2068,50,-81.409,-106.74,1131,6.817,-48.98524346
2069,50,-80.389,-106.35,1131.4,6.7894,-48.79277293
2070,50,-79.384,-105.95,1131.9,6.7618,-48.55268485
2071,50,-78.393,-105.56,1132.3,6.734,-48.32144839
2072,50,-77.419,-105.17,1132.7,6.7061,-48.10822329
2073,50,-76.46,-104.79,1133.1,6.6782,-47.93773696
2074,50,-75.516,-104.42,1133.6,6.6504,-47.79480288
2075,50,-74.585,-104.05,1134,6.6227,-47.65408811
2076,50,-73.667,-103.7,1134.4,6.5951,-47.51793912
2077,50,-72.762,-103.35,1134.7,6.5676,-47.37614461
2078,50,-71.869,-103.02,1135.1,6.5402,-47.26309506
2079,50.5,-70.987,-102.69,1135.5,6.5129,-47.16128917
2080,50.5,-70.116,-102.37,1135.9,6.4857,-47.06617632
2081,50.5,-69.254,-102.07,1136.2,6.4583,-46.93061644
2082,50.5,-68.402,-101.77,1136.6,6.4309,-46.7380533
2083,50.5,-67.56,-101.48,1137,6.4033,-46.49250809
2084,50.5,-66.729,-101.19,1137.3,6.3755,-46.18485194
2085,50.5,-65.91,-100.92,1137.6,6.3474,-45.82089916
2086,50.5,-65.103,-100.64,1138,6.3191,-45.43321181
2087,50.5,-69.617,-100.62,1140.8,6.4688,-45.02160079
2088,50.5,-68.758,-100.38,1141.1,6.4374,-44.58633518
2089,50.5,-67.915,-100.15,1141.4,6.4058,-44.13681301
2090,50.5,-67.088,-99.914,1141.7,6.3742,-43.694868
2091,50.5,-66.277,-99.68,1142,6.3427,-43.25551113
2092,50.5,-65.482,-99.445,1142.3,6.3113,-42.80997988
2093,50.5,-64.703,-99.209,1142.6,6.2802,-42.38932564
2094,50.5,-63.939,-98.972,1142.9,6.2493,-42.0204229
2095,50.5,-63.191,-98.733,1143.2,6.2188,-41.69959346
2096,50.5,-62.456,-98.494,1143.4,6.1886,-41.38106257
2097,50.5,-61.736,-98.254,1143.7,6.1589,-41.02177847
2098,50.5,-61.029,-98.014,1144,6.1297,-40.60874918
2099,50.5,-60.337,-97.775,1144.2,6.1011,-40.13286409
2100,50.5,-59.661,-97.536,1144.5,6.0731,-175.4662181
2101,50.5,-77.723,-97.169,1149,6.6432,-44.49764731
2102,50.5,-76.988,-96.42,1148.8,6.6451,-45.54702517
2103,50.5,-76.205,-95.785,1148.7,6.6417,-45.86208401
2104,50.5,-75.392,-95.224,1148.8,6.6345,-46.08901088
2105,50.5,-74.564,-94.728,1149,6.6246,-46.34289
2106,50.5,-73.725,-94.287,1149.2,6.6126,-46.56922061
2107,50.5,-72.882,-93.891,1149.5,6.599,-46.78158811
2108,50.5,-76.254,-94.321,1151.7,6.6875,-46.98836354
2109,50.5,-81.958,-94.373,1153,6.8295,-47.16902438
2110,51,-81.015,-94.015,1153.4,6.8148,-47.29171799
2111,51,-86.578,-94.503,1154.6,6.9586,-47.41963147
2112,51,-85.576,-94.185,1155,6.9444,-47.57071318
2113,51,-84.571,-93.881,1155.5,6.9291,-47.69490906
2114,51,-83.564,-93.589,1155.9,6.9128,-47.76704773
2115,51,-82.556,-93.305,1156.3,6.8955,-47.78983305
2116,51,-81.55,-93.027,1156.7,6.8771,-47.80592633
2117,51,-80.547,-92.752,1157.1,6.8577,-47.81070848
2118,51,-79.549,-92.478,1157.5,6.8374,-47.81528246
2119,51,-78.558,-92.203,1157.9,6.8163,-47.79875822
2120,51,-77.575,-91.926,1158.3,6.7945,-47.79472504
2121,51,-76.602,-91.645,1158.7,6.7723,-47.78848476
2122,51,-75.639,-91.361,1159.1,6.7497,-47.77571221
2123,51,-74.688,-91.073,1159.4,6.727,-47.86587665
2124,51,-73.747,-90.78,1159.8,6.7041,-48.07139157
2125,51,-77.872,-90.161,1161,6.8583,-48.30151731
2126,51,-82.05,-90.706,1162.1,7.0362,-48.48591181
2127,51,-81.019,-90.377,1162.6,7.0154,-48.60614985
2128,51,-79.997,-90.045,1163,6.9945,-48.6546944
2129,51,-78.985,-89.708,1163.4,6.9736,-48.62022502
2130,51,-77.985,-89.37,1163.8,6.9528,-48.50504836
2131,51,-76.997,-89.029,1164.2,6.932,-48.3207963
2132,51,-76.024,-88.689,1164.5,6.9113,-48.09426163
2133,51,-75.066,-88.349,1164.9,6.8907,-47.88076127
2134,51,-74.124,-88.012,1165.3,6.8704,-47.68928176
2135,51,-73.196,-87.68,1165.7,6.8502,-47.54171237
2136,51,-72.281,-87.353,1166,6.8304,-47.41895731
2137,51,-71.38,-87.034,1166.4,6.8109,-47.29894939
2138,51,-70.49,-86.724,1166.8,6.7919,-47.17256383
2139,51,-69.613,-86.422,1167.1,6.7732,-47.03661237
2140,51,-68.747,-86.13,1167.5,6.7551,-46.92459974
2141,51.5,-67.891,-85.846,1167.8,6.7373,-46.84773733
2142,51.5,-67.044,-85.57,1168.1,6.7199,-46.75722871
2143,51.5,-66.207,-85.302,1168.5,6.7027,-46.63029452
2144,51.5,-65.379,-85.042,1168.8,6.6859,-46.4491317
2145,51.5,-64.56,-84.787,1169.1,6.6692,-46.21030664
2146,51.5,-63.751,-84.539,1169.5,6.6527,-45.90864765
2147,51.5,-68.367,-84.518,1172.1,6.818,-45.56480148
2148,51.5,-67.499,-84.309,1172.5,6.7993,-45.19678342
2149,51.5,-66.644,-84.101,1172.8,6.7807,-44.80077045
2150,51.5,-65.803,-83.891,1173.1,6.7623,-44.38295131
2151,51.5,-64.976,-83.68,1173.3,6.7442,-43.9473872
2152,51.5,-64.165,-83.465,1173.6,6.7266,-43.51422377
2153,51.5,-63.368,-83.248,1173.9,6.7094,-43.08240915
2154,51.5,-62.586,-83.027,1174.2,6.6928,-42.64124677
2155,51.5,-61.819,-82.802,1174.5,6.6768,-42.23544988
2156,51.5,-61.066,-82.573,1174.7,6.6616,-41.87292135
2157,51.5,-60.327,-82.34,1175,6.6471,-41.5677553
2158,51.5,-59.6,-82.102,1175.3,6.6334,-41.24710883
2159,51.5,-58.886,-81.861,1175.5,6.6206,-40.87997129
2160,51.5,-58.185,-81.617,1175.8,6.6087,-40.4561641
2161,51.5,-57.497,-81.371,1176,6.5978,-74.71094277
2162,51.5,-66.097,-80.832,1178.9,6.8673,-141.2772812
2163,51.5,-74.719,-80.634,1180.9,7.1821,-44.46720962
2164,51.5,-73.955,-79.976,1180.8,7.2011,-45.23399587
2165,51.5,-73.147,-79.407,1180.8,7.2162,-45.47247032
2166,51.5,-72.314,-78.919,1180.9,7.2285,-45.68572982
2167,51.5,-71.468,-78.494,1181.1,7.2386,-45.91072587
2168,51.5,-70.614,-78.118,1181.3,7.247,-46.10263484
2169,51.5,-69.758,-77.78,1181.5,7.2541,-46.27181232
2170,51.5,-73.1,-78.253,1183.8,7.3772,-46.42603809
2171,51.5,-78.741,-78.353,1185,7.5393,-46.56367702
2172,52,-84.302,-78.856,1186.1,7.7018,-46.67942084
2173,52,-83.295,-78.566,1186.4,7.7094,-46.77581741
2174,52,-82.286,-78.291,1186.8,7.716,-46.89877561
2175,52,-81.276,-78.029,1187.1,7.7216,-46.9939253
2176,52,-80.265,-77.779,1187.5,7.7262,-47.03599472
2177,52,-79.255,-77.539,1187.8,7.7296,-47.02748587
2178,52,-78.247,-77.306,1188.1,7.732,-47.01489414
2179,52,-77.244,-77.078,1188.4,7.7332,-46.98828794
2180,52,-76.248,-76.853,1188.8,7.7333,-46.95902955
2181,52,-75.258,-76.63,1189.1,7.7323,-46.93777482
2182,52,-74.278,-76.408,1189.4,7.7304,-46.90140289
2183,52,-73.307,-76.186,1189.6,7.7275,-46.85726958
2184,52,-72.347,-75.965,1189.9,7.7237,-46.80842151
2185,52,-71.399,-75.745,1190.2,7.7191,-46.83424963
2186,52,-70.462,-75.525,1190.5,7.7137,-46.97700613
2187,52,-74.539,-75.004,1191.5,7.8823,-47.14662561
2188,52,-78.674,-75.622,1192.6,8.0747,-47.29627936
2189,52,-77.65,-75.382,1192.9,8.0687,-47.39250944
2190,52,-76.634,-75.144,1193.2,8.0616,-47.42768062
2191,52,-75.628,-74.907,1193.5,8.0535,-47.38467579
2192,52,-74.634,-74.672,1193.8,8.0444,-47.26627105
2193,52,-73.652,-74.44,1194.1,8.0342,-47.07924042
2194,52,-72.684,-74.212,1194.3,8.023,-46.84154011
2195,52,-71.732,-73.988,1194.6,8.0108,-46.59159794
2196,52,-70.795,-73.768,1194.8,7.9977,-46.35954919
2197,52,-69.874,-73.555,1195.1,7.9837,-46.16416013
2198,52,-68.967,-73.349,1195.3,7.9689,-45.99808751
2199,52,-68.073,-73.15,1195.6,7.9535,-45.83289763
2200,52,-67.194,-72.959,1195.8,7.9375,-45.66566618
2201,52,-66.326,-72.777,1196,7.9211,-45.49097587
2202,52,-65.472,-72.602,1196.3,7.9042,-45.31468595
2203,52,-64.63,-72.435,1196.5,7.8869,-45.16478143
2204,52.5,-63.8,-72.274,1196.7,7.8692,-45.02354073
2205,52.5,-62.98,-72.12,1196.9,7.8512,-44.88558039
2206,52.5,-62.17,-71.971,1197.1,7.8328,-44.71375456
2207,52.5,-61.371,-71.826,1197.3,7.8141,-44.49190763
2208,52.5,-65.973,-71.767,1200,7.9799,-44.22641332
2209,52.5,-65.113,-71.666,1200.1,7.9578,-43.9046603
2210,52.5,-64.267,-71.565,1200.3,7.9354,-43.53956847
2211,52.5,-63.435,-71.464,1200.5,7.9127,-43.16209659
2212,52.5,-62.617,-71.361,1200.7,7.8897,-42.7653581
2213,52.5,-61.814,-71.255,1200.8,7.8665,-42.34630898
2214,52.5,-61.027,-71.147,1201,7.8431,-41.90852082
2215,52.5,-60.254,-71.035,1201.1,7.8198,-41.46852478
2216,52.5,-59.497,-70.919,1201.3,7.7965,-41.03627611
2217,52.5,-58.755,-70.802,1201.4,7.7733,-40.60492432
2218,52.5,-58.028,-70.681,1201.5,7.7504,-40.17317461
2219,52.5,-57.317,-70.557,1201.7,7.7277,-39.79468787
2220,52.5,-56.619,-70.431,1201.8,7.7054,-39.47139477
2221,52.5,-55.935,-70.302,1201.9,7.6835,-39.18567446
2222,52.5,-55.263,-70.172,1202,7.6619,-38.86960213
2223,52.5,-54.603,-70.041,1202.2,7.6409,-38.51436558
2224,52.5,-53.957,-69.908,1202.3,7.6204,-38.11355127
2225,52.5,-53.324,-69.775,1202.4,7.6004,-74.78890635
2226,52.5,-61.738,-69.352,1205.1,7.8516,-143.2215536
2227,52.5,-70.203,-69.638,1207.4,8.1397,-42.59180841
2228,52.5,-69.509,-69.269,1207.2,8.1386,-43.26065014
2229,52.5,-68.78,-68.955,1207.2,8.1345,-43.46268504
2230,52.5,-68.031,-68.679,1207.3,8.1286,-43.60631809
2231,52.5,-67.271,-68.429,1207.3,8.1212,-43.7682601
2232,52.5,-70.651,-68.99,1209.3,8.2168,-43.90834338
2233,52.5,-69.837,-68.762,1209.5,8.2061,-44.03698581
2234,52.5,-75.444,-68.962,1210.5,8.3455,-44.16201447
2235,52.5,-80.988,-69.538,1211.5,8.487,-44.26568745
2236,52.5,-80.079,-69.33,1211.7,8.4805,-44.3491519
2237,53,-79.167,-69.133,1211.9,8.4734,-44.4068367
2238,53,-78.252,-68.946,1212.2,8.4659,-44.49621769
2239,53,-77.335,-68.768,1212.4,8.4578,-44.59262957
2240,53,-76.417,-68.597,1212.7,8.4491,-44.66088241
2241,53,-75.499,-68.432,1212.9,8.4399,-44.6845502
2242,53,-74.581,-68.272,1213.1,8.4302,-44.68647395
2243,53,-73.666,-68.114,1213.4,8.4199,-44.67925958
2244,53,-72.754,-67.958,1213.6,8.409,-44.65715048
2245,53,-71.847,-67.801,1213.8,8.3977,-44.61461236
2246,53,-70.947,-67.643,1214,8.3861,-44.55874068
2247,53,-70.055,-67.484,1214.2,8.3742,-44.5201966
2248,53,-69.171,-67.324,1214.5,8.3622,-44.47443009
2249,53,-68.296,-67.162,1214.7,8.3502,-44.42710223
2250,53,-67.432,-66.999,1214.9,8.3382,-44.46164764
2251,53,-76.587,-67.389,1216.6,8.6873,-44.58916132
2252,53,-75.636,-67.202,1216.8,8.6778,-44.76810425
2253,53,-74.69,-67.016,1217,8.6685,-44.92728757
2254,53,-73.751,-66.83,1217.3,8.6595,-45.04518418
2255,53,-72.82,-66.646,1217.5,8.6508,-45.11112112
2256,53,-71.897,-66.462,1217.7,8.6425,-45.12166393
2257,53,-70.984,-66.28,1218,8.6347,-45.06636629
2258,53,-70.082,-66.1,1218.2,8.6274,-44.95028113
2259,53,-69.192,-65.923,1218.4,8.6208,-44.78111541
2260,53,-68.315,-65.749,1218.6,8.6148,-44.5869427
2261,53,-67.452,-65.58,1218.8,8.6096,-44.3891941
2262,53,-66.603,-65.418,1219,8.6052,-44.21517789
2263,53,-65.768,-65.263,1219.2,8.6017,-44.08574319
2264,53,-64.945,-65.116,1219.4,8.5993,-43.96332272
2265,53,-64.135,-64.978,1219.6,8.598,-43.8385031
2266,53,-63.337,-64.851,1219.8,8.598,-43.70696171
2267,53,-62.55,-64.733,1220,8.5993,-43.56513413
2268,53,-61.776,-64.626,1220.2,8.6019,-43.43150099
2269,53,-61.012,-64.528,1220.4,8.6059,-43.30792703
2270,53.5,-65.779,-64.429,1222.9,8.8001,-43.22791962
2271,53.5,-64.954,-64.384,1223.1,8.8047,-43.12478563
2272,53.5,-64.14,-64.347,1223.3,8.8107,-42.99304254
2273,53.5,-63.337,-64.316,1223.5,8.8182,-42.82182173
2274,53.5,-62.546,-64.292,1223.6,8.8271,-42.60452693
2275,53.5,-61.766,-64.273,1223.8,8.8374,-42.34498817
2276,53.5,-60.998,-64.257,1224,8.8491,-42.06297522
2277,53.5,-60.243,-64.244,1224.1,8.8622,-41.75695501
2278,53.5,-59.501,-64.233,1224.3,8.8766,-41.4303193
2279,53.5,-58.772,-64.224,1224.4,8.8924,-41.08403261
2280,53.5,-58.057,-64.216,1224.5,8.9094,-40.71640042
2281,53.5,-57.356,-64.209,1224.7,8.9279,-40.34139788
2282,53.5,-56.669,-64.202,1224.8,8.9476,-39.97033594
2283,53.5,-55.996,-64.198,1224.9,8.9685,-39.6005461
2284,53.5,-55.336,-64.194,1225.1,8.9907,-39.22946723
2285,53.5,-54.691,-64.192,1225.2,9.014,-38.90942351
2286,53.5,-54.058,-64.191,1225.3,9.0383,-38.62289047
2287,53.5,-53.438,-64.193,1225.4,9.0635,-38.38263575
2288,53.5,-52.83,-64.197,1225.5,9.0894,-38.11317098
2289,53.5,-52.234,-64.204,1225.6,9.1159,-37.80576061
2290,53.5,-51.651,-64.213,1225.8,9.1429,-37.45398743
2291,53.5,-51.08,-64.226,1225.9,9.1701,-37.05212935
2292,53.5,-50.522,-64.241,1226,9.1974,-180.27313
2293,53.5,-67.747,-64.515,1231,9.7894,-41.68913688
2294,53.5,-67.143,-64.273,1231,9.8296,-42.38123355
2295,53.5,-66.503,-64.094,1231,9.8666,-42.59436761
2296,53.5,-65.843,-63.957,1231.1,9.901,-42.73305546
2297,53.5,-65.172,-63.848,1231.2,9.9326,-42.88035477
2298,53.5,-68.551,-64.531,1233.4,10.079,-43.01886127
2299,53.5,-67.828,-64.443,1233.5,10.103,-43.14076686
2300,53.5,-73.413,-64.766,1234.6,10.272,-43.2581317
2301,53.5,-78.941,-65.448,1235.6,10.441,-43.36104458
2302,53.5,-78.129,-65.363,1235.8,10.462,-43.44469565
2303,54,-77.315,-65.276,1236,10.479,-43.53685476
2304,54,-76.499,-65.185,1236.3,10.492,-43.62520516
2305,54,-75.683,-65.085,1236.5,10.5,-43.73504326
2306,54,-74.865,-64.971,1236.8,10.505,-43.82065238
2307,54,-74.048,-64.837,1237.1,10.505,-43.86409805
2308,54,-73.232,-64.679,1237.3,10.501,-43.88815535
2309,54,-72.419,-64.492,1237.5,10.493,-43.90275559
2310,54,-71.609,-64.269,1237.8,10.481,-43.89858304
2311,54,-70.804,-64.008,1238,10.466,-43.87807246
2312,54,-70.004,-63.707,1238.3,10.447,-43.86213305
2313,54,-69.212,-63.364,1238.5,10.425,-43.83969609
2314,54,-68.428,-62.981,1238.7,10.401,-43.80899883
2315,54,-67.653,-62.56,1238.9,10.375,-43.77120042
2316,54,-66.888,-62.106,1239.2,10.347,-43.77598094
2317,54,-75.995,-62.187,1240.9,10.673,-43.88171072
2318,54,-75.146,-61.664,1241.1,10.646,-44.04955898
2319,54,-74.302,-61.129,1241.4,10.619,-44.22351344
2320,54,-73.464,-60.589,1241.6,10.591,-44.36888949
2321,54,-72.633,-60.052,1241.9,10.563,-44.47016356
2322,54,-71.809,-59.525,1242.1,10.535,-44.51464522
2323,54,-70.994,-59.013,1242.4,10.507,-44.49823848
2324,54,-70.188,-58.521,1242.6,10.479,-44.41823144
2325,54,-69.393,-58.054,1242.8,10.451,-44.2822706
2326,54,-68.609,-57.615,1243.1,10.424,-44.11146977
2327,54,-67.839,-57.206,1243.3,10.397,-43.92197867
2328,54,-67.08,-56.83,1243.5,10.37,-43.74578076
2329,54,-66.336,-56.489,1243.8,10.343,-43.60125621
2330,54,-65.603,-56.183,1244,10.317,-43.47642411
2331,54,-64.882,-55.914,1244.2,10.291,-43.35052742
2332,54,-64.172,-55.68,1244.4,10.265,-43.22313667
2333,54,-63.474,-55.482,1244.6,10.24,-43.0846967
2334,54,-62.786,-55.319,1244.8,10.215,-42.95498157
2335,54,-67.597,-55.043,1247.5,10.383,-42.82820224
2336,54.5,-66.848,-54.982,1247.7,10.356,-42.70518133
2337,54.5,-66.111,-54.951,1247.8,10.329,-42.60490774
2338,54.5,-65.384,-54.949,1248,10.303,-42.48348976
2339,54.5,-64.667,-54.972,1248.2,10.277,-42.33082545
2340,54.5,-63.959,-55.019,1248.4,10.25,-42.14650746
2341,54.5,-63.262,-55.087,1248.6,10.223,-41.91395633
2342,54.5,-62.576,-55.173,1248.8,10.197,-41.64698939
2343,54.5,-61.901,-55.273,1248.9,10.169,-41.36482976
2344,54.5,-61.237,-55.387,1249.1,10.142,-41.05814611
2345,54.5,-60.584,-55.511,1249.3,10.114,-40.72730701
2346,54.5,-59.943,-55.645,1249.4,10.086,-40.3771395
2347,54.5,-59.315,-55.787,1249.5,10.057,-40.02372062
2348,54.5,-58.698,-55.934,1249.7,10.028,-39.6637778
2349,54.5,-58.094,-56.086,1249.8,9.9987,-39.29814676
2350,54.5,-57.502,-56.243,1250,9.9691,-38.92917196
2351,54.5,-56.922,-56.402,1250.1,9.9394,-38.578851
2352,54.5,-56.354,-56.564,1250.2,9.9094,-38.27138814
2353,54.5,-55.798,-56.728,1250.3,9.8794,-38.01685573
2354,54.5,-55.251,-56.893,1250.5,9.8492,-37.78187859
2355,54.5,-54.715,-57.059,1250.6,9.8191,-37.51465673
2356,54.5,-54.189,-57.228,1250.7,9.7889,-37.20941046
2357,54.5,-53.672,-57.398,1250.8,9.7589,-36.86000576
2358,54.5,-53.167,-57.57,1251,9.7291,-180.5686072
2359,54.5,-70.263,-58.172,1256.1,10.243,-40.00009303
2360,54.5,-69.755,-58.018,1256,10.23,-41.64614145
2361,54.5,-69.193,-57.921,1256,10.213,-42.19703084
2362,54.5,-68.595,-57.892,1256,10.194,-42.40731054
2363,54.5,-72.001,-58.713,1258,10.279,-42.56116505
2364,54.5,-71.33,-58.743,1258.1,10.256,-42.7283213
2365,54.5,-70.651,-58.805,1258.3,10.231,-42.89451973
2366,54.5,-69.967,-58.891,1258.4,10.206,-43.0514444
2367,54.5,-81.761,-60.153,1260.2,10.469,-43.19047025
2368,54.5,-80.99,-60.26,1260.5,10.448,-43.31096776
2369,54.5,-80.214,-60.385,1260.7,10.425,-43.41663742
2370,55,-79.432,-60.527,1261,10.401,-43.51298308
2371,55,-78.646,-60.685,1261.2,10.376,-43.62812121
2372,55,-77.855,-60.856,1261.5,10.35,-43.76074677
2373,55,-77.061,-61.04,1261.7,10.323,-43.86321037
2374,55,-76.264,-61.234,1262,10.294,-43.93497647
2375,55,-75.465,-61.435,1262.3,10.264,-43.9954589
2376,55,-74.666,-61.64,1262.5,10.233,-44.03782503
2377,55,-73.868,-61.845,1262.8,10.201,-44.06086061
2378,55,-73.071,-62.049,1263,10.168,-44.05791239
2379,55,-72.278,-62.25,1263.2,10.133,-44.05436146
2380,55,-71.49,-62.447,1263.5,10.098,-44.06503557
2381,55,-70.707,-62.638,1263.7,10.062,-44.06002288
2382,55,-69.93,-62.823,1264,10.025,-44.07360941
2383,55,-74.163,-63.873,1264.9,10.173,-44.18300348
2384,55,-78.15,-63.716,1265.9,10.302,-44.37565227
2385,55,-77.291,-63.855,1266.2,10.266,-44.59542424
2386,55,-76.436,-63.984,1266.4,10.23,-44.79771716
2387,55,-75.584,-64.104,1266.7,10.193,-44.95614686
2388,55,-74.737,-64.214,1267,10.157,-45.06062648
2389,55,-73.896,-64.314,1267.2,10.12,-45.10033675
2390,55,-73.062,-64.404,1267.5,10.083,-45.07411165
2391,55,-72.237,-64.484,1267.7,10.046,-44.9867615
2392,55,-71.421,-64.557,1268,10.009,-44.84831695
2393,55,-70.615,-64.623,1268.2,9.9717,-44.68647127
2394,55,-69.821,-64.684,1268.5,9.9347,-44.52238982
2395,55,-69.038,-64.74,1268.7,9.8977,-44.39541977
2396,55,-68.267,-64.795,1268.9,9.8607,-44.30329035
2397,55,-67.505,-64.849,1269.2,9.8238,-44.21165383
2398,55,-66.753,-64.903,1269.4,9.7869,-44.11387524
2399,55,-66.011,-64.959,1269.6,9.7501,-44.00448049
2400,55,-70.846,-64.905,1272.2,9.9063,-43.88860466
2401,55,-70.039,-65.001,1272.4,9.8673,-43.78123339
2402,55,-69.243,-65.098,1272.6,9.8283,-43.68342406
2403,55.5,-68.456,-65.199,1272.9,9.7892,-43.60544287
2404,55.5,-67.678,-65.301,1273.1,9.7499,-43.50778642
2405,55.5,-66.91,-65.405,1273.3,9.7104,-43.38170547
2406,55.5,-66.15,-65.509,1273.5,9.6707,-43.21346072
2407,55.5,-65.399,-65.614,1273.7,9.6306,-43.0019781
2408,55.5,-64.658,-65.717,1273.9,9.5901,-42.7611503
2409,55.5,-63.927,-65.818,1274.1,9.5492,-42.49323535
2410,55.5,-63.207,-65.916,1274.2,9.5079,-42.19772662
2411,55.5,-62.498,-66.01,1274.4,9.4661,-41.87548947
2412,55.5,-61.801,-66.1,1274.6,9.424,-41.53224757
2413,55.5,-61.115,-66.185,1274.7,9.3817,-41.18232133
2414,55.5,-60.441,-66.266,1274.9,9.3391,-40.82206281
2415,55.5,-59.78,-66.341,1275.1,9.2963,-40.45901941
2416,55.5,-59.131,-66.411,1275.2,9.2535,-40.09503289
2417,55.5,-58.494,-66.476,1275.3,9.2108,-39.76857321
2418,55.5,-57.869,-66.537,1275.5,9.1681,-39.46944341
2419,55.5,-57.256,-66.594,1275.6,9.1256,-39.22938557
2420,55.5,-56.652,-66.647,1275.8,9.0832,-38.97423014
2421,55.5,-56.06,-66.696,1275.9,9.0411,-38.67799485
2422,55.5,-55.478,-66.742,1276,8.9993,-38.33410027
2423,55.5,-54.907,-66.785,1276.2,8.958,-37.93683554
2424,55.5,-54.347,-66.826,1276.3,8.917,-180.0098156
2425,55.5,-71.42,-67.096,1281.3,9.4351,-42.58173777
2426,55.5,-70.819,-66.81,1281.3,9.4098,-43.36575739
2427,55.5,-70.176,-66.6,1281.3,9.3824,-43.6151564
2428,55.5,-69.51,-66.441,1281.4,9.3534,-43.76641283
2429,55.5,-68.83,-66.315,1281.5,9.3232,-43.93397926
2430,55.5,-68.142,-66.214,1281.6,9.2922,-44.10075511
2431,55.5,-71.358,-66.886,1283.7,9.3763,-44.26084662
2432,55.5,-76.884,-67.211,1284.8,9.4883,-44.40730454
2433,55.5,-82.348,-67.896,1285.8,9.6029,-44.53160704
2434,55.5,-81.518,-67.827,1286,9.5736,-44.63890097
2435,56,-80.683,-67.77,1286.3,9.5436,-44.75227514
2436,56,-79.844,-67.722,1286.5,9.5129,-44.86091853
2437,56,-79.002,-67.683,1286.8,9.4817,-44.98587369
2438,56,-78.156,-67.651,1287,9.4496,-45.08101376
2439,56,-77.309,-67.624,1287.3,9.4169,-45.14433194
2440,56,-76.46,-67.601,1287.6,9.3834,-45.19780841
2441,56,-75.612,-67.579,1287.8,9.3491,-45.22735511
2442,56,-74.766,-67.556,1288.1,9.314,-45.24094671
2443,56,-73.923,-67.532,1288.3,9.2782,-45.25812727
2444,56,-73.085,-67.505,1288.5,9.2416,-45.2586993
2445,56,-72.253,-67.476,1288.8,9.2045,-45.26235339
2446,56,-71.427,-67.444,1289,9.1669,-45.25272463
2447,56,-70.609,-67.41,1289.2,9.1289,-45.26786415
2448,56,-69.799,-67.372,1289.4,9.0906,-45.39030175
2449,56,-78.743,-67.893,1291.2,9.4061,-45.58530015
2450,56,-77.843,-67.829,1291.4,9.3694,-45.79618089
2451,56,-76.947,-67.763,1291.7,9.3324,-45.98160989
2452,56,-76.057,-67.697,1292,9.295,-46.11436586
2453,56,-75.173,-67.63,1292.2,9.2574,-46.18196866
2454,56,-74.296,-67.564,1292.5,9.2195,-46.17798172
2455,56,-73.428,-67.498,1292.7,9.1815,-46.10513996
2456,56,-72.57,-67.433,1293,9.1433,-45.97230742
2457,56,-71.724,-67.372,1293.2,9.1049,-45.79895087
2458,56,-70.889,-67.315,1293.4,9.0664,-45.61434331
2459,56,-70.067,-67.263,1293.7,9.0277,-45.44610121
2460,56,-69.258,-67.22,1293.9,8.989,-45.30255983
2461,56,-68.461,-67.186,1294.1,8.9503,-45.1883708
2462,56,-67.674,-67.162,1294.3,8.9116,-45.07655072
2463,56,-66.899,-67.148,1294.6,8.873,-44.95867714
2464,56,-66.133,-67.146,1294.8,8.8346,-44.83001664
2465,56,-65.378,-67.156,1295,8.7962,-44.70620745
2466,56,-70.028,-67.045,1297.6,8.9507,-44.5853988
2467,56.5,-69.21,-67.113,1297.9,8.91,-44.48926764
2468,56.5,-68.402,-67.189,1298.1,8.8695,-44.37756911
2469,56.5,-67.603,-67.272,1298.3,8.829,-44.23974919
2470,56.5,-66.814,-67.361,1298.5,8.7885,-44.07238522
2471,56.5,-66.036,-67.452,1298.7,8.748,-43.85362164
2472,56.5,-65.267,-67.544,1298.8,8.7075,-43.59421517
2473,56.5,-64.51,-67.637,1299,8.6669,-43.3124779
2474,56.5,-63.764,-67.728,1299.2,8.6263,-42.9993512
2475,56.5,-63.03,-67.816,1299.4,8.5856,-42.65723237
2476,56.5,-62.309,-67.9,1299.5,8.5449,-42.2982376
2477,56.5,-61.6,-67.978,1299.7,8.5043,-41.93484801
2478,56.5,-60.904,-68.052,1299.8,8.4638,-41.55913508
2479,56.5,-60.221,-68.121,1300,8.4235,-41.16953895
2480,56.5,-59.551,-68.185,1300.1,8.3835,-40.77767125
2481,56.5,-58.895,-68.243,1300.2,8.3439,-40.40429694
2482,56.5,-58.251,-68.295,1300.4,8.3046,-40.07852384
2483,56.5,-57.62,-68.344,1300.5,8.2658,-39.80489141
2484,56.5,-57.001,-68.389,1300.6,8.2275,-39.54392034
2485,56.5,-56.392,-68.431,1300.8,8.1897,-39.24226661
2486,56.5,-55.795,-68.47,1300.9,8.1525,-38.8925617
2487,56.5,-55.21,-68.509,1301,8.1159,-38.48772412
2488,56.5,-54.637,-68.546,1301.2,8.08,-179.3809015
2489,56.5,-71.752,-68.869,1306.2,8.5961,-42.71068441
2490,56.5,-71.166,-68.579,1306.1,8.5774,-43.85558354
2491,56.5,-70.526,-68.369,1306.1,8.5561,-44.22943427
2492,56.5,-69.855,-68.213,1306.1,8.5331,-44.41253024
2493,56.5,-69.167,-68.09,1306.2,8.509,-44.60107864
2494,56.5,-68.467,-67.994,1306.3,8.4842,-44.81197442
